,ObjectOfInterest,Disposition,OrbitalPeriod,TransitDuration,TransitDepth,PlanetEarthRadius,PlanetEquilibriumTemperature,PlanetInsolationValue,StellarEffectiveTemperature,StellarLogG,StellarSunRadius,RightAscension,Declination,PlanetType,PlanetName,StellarSunLuminosity,DistanceFromStarCoreinAU,StarClassification,MainSequence,PlanetEarthSize,StellarSunSize
8524,K07818.01,CAND,2.52443998,2.369,45.8,1.53,2145.0,4998.98,6461.0,3.846,2.225,296.40149,42.651058,TBD,,3.481124127350769,0.0009982955357446576,F,0,15.002474655288227,46.14011315434465
8525,K02796.01,CAND,0.5374094,1.2039,94.2,0.96,2208.0,5646.82,5749.0,4.457,0.988,292.87418,48.936569,TBD,,0.9689842298715501,0.0004955602419907657,G,1,3.7059734906218917,4.039796076553074
8526,K02163.02,CFRM,17.7838298,3.997,247.1,1.6,729.0,66.87,6014.0,4.436,1.021,295.62659,49.130428,Super Earth,Kepler-365 c,1.1991402123106258,0.005065932465329577,F,0,17.15728467880506,4.458264549514951
8527,K03991.01,CAND,1.570592397,0.623,214.4,1.37,1480.0,1135.98,5519.0,4.431,0.921,296.50354,47.486919,TBD,,0.7671702204203293,0.0009831065722899694,G,0,10.7708582594481,3.272408408322454
8528,K01947.01,CAND,6.422943288,1.0815,261.4,1.66,1034.0,269.8,6102.0,4.447,1.016,288.63483,50.912231,TBD,,1.2646578700464428,0.002590034963690062,F,0,19.160766278593563,4.393086282778092
8529,K02141.01,CAND,1.306984786,1.194,302.1,18.33,1754.0,2230.29,6102.0,4.457,1.026,295.77194,38.820042,TBD,,1.2771052900272148,0.0009052588042443814,F,0,25797.403952633365,4.524084329471675
8530,K02612.01,CAND,4.61225043,2.695,29.1,0.51,1032.0,268.27,5495.0,4.442,0.961,297.14883,46.296951,TBD,,0.7866557193672352,0.0020485490714035296,G,1,0.5556472094551196,3.717566725684665
8531,K07842.01,CAND,3.11141514,3.074,28.4,0.7,1530.0,1296.58,6450.0,4.297,1.273,289.88666,43.233879,TBD,,1.978143494089563,0.001477642285826332,F,1,1.4367550402417317,8.641195290256118
8532,K02860.01,CFRM,103.4269873,5.03,950.1,3.16,416.0,7.08,6208.0,4.454,1.024,291.92255,42.00256,Neptune-like,Kepler-1883 b,1.3655176546811754,0.016613919615599812,F,0,132.17516376177136,4.497679234840673
8533,K02874.01,CAND,0.352515897,1.0525,168.2,1.0,2194.0,5534.14,5465.0,4.598,0.766,289.85889,45.503841,TBD,,0.6134511212777517,0.000398295120127277,G,0,4.1887902047863905,1.8826731036161268
8534,K02879.01,CAND,0.339069751,1.1516,53.2,2.09,3653.0,41863.05,5653.0,3.846,2.183,296.7019,42.508652,TBD,,2.001521259432279,0.000261580125896507,G,0,38.24084389147232,43.57624624532634
8535,K04002.01,CFRM,0.524175803,0.7648,236.8,1.27,1891.0,3049.23,5278.0,4.576,0.815,285.33154,41.063911,Super Earth,Kepler-1932 b,0.5678396078899731,0.0005162473353705503,G,0,8.580246646050963,2.267573826626005
8536,K04004.01,CFRM,4.94330596,2.9334,126.2,1.41,1058.0,296.74,5661.0,4.415,1.008,283.99509,39.917,Super Earth,Kepler-1933 b,0.9294449701088021,0.002117209668226256,G,1,11.742104666651509,4.290127562081167
8537,K07843.01,CAND,0.619023176,1.496,77.9,0.79,1885.0,2985.06,5395.0,4.536,0.891,293.67114,43.217609,TBD,,0.6776946075439989,0.0005700074822047013,G,0,2.0652369337776775,2.9629322523003276
8538,K01772.01,CAND,120.003364,3.3803,39596.0,15.08,240.0,0.78,4315.0,4.627,0.668,292.30069,38.402142,TBD,,0.2079170920820832,0.019531602130027765,K,0,14364.570128452098,1.2485846651875225
8539,K03933.01,CFRM,3.490785878,1.4513,336.8,1.32,1010.0,245.65,5496.0,4.618,0.725,292.13733,48.917191,Super Earth,Kepler-1699 b,0.5939028817977844,0.0018601133343282077,G,0,9.634083429722146,1.596256317258364
8540,K03936.01,CAND,141.608555,7.685,1263.1,2.98,290.0,1.68,5083.0,4.512,0.844,297.57712,40.02771,TBD,,0.5058402870684027,0.020758317045998727,K,1,110.85043495306348,2.51834919406331
8541,K07832.01,CAND,3.6092231,2.8,52.4,0.68,1192.0,477.0,6032.0,4.508,0.929,293.35861,42.80666,TBD,,1.1042097441552723,0.0018201478712307959,F,0,1.3170896816713946,3.3584257513428892
8542,K04007.01,CAND,11.4927112,7.764,291.5,25.01,858.0,127.97,6198.0,4.464,1.005,295.74899,44.37476,TBD,,1.3315665573632143,0.0038589346909936556,F,0,65528.41818624244,4.25193674072232
8543,K02172.02,CAND,116.583183,5.8,819.0,2.91,371.0,4.47,5738.0,4.426,0.981,295.164,39.201408,TBD,,0.9547764817905492,0.017483853903090225,G,1,103.22088450947128,3.9545368919933352
8544,K03936.02,CFRM,13.0267964,0.785,356.6,2.08,643.0,40.51,5083.0,4.512,0.844,297.57712,40.02771,Super Earth,Kepler-1930 b,0.5058402870684027,0.004227325214129002,K,1,37.69455443933471,2.51834919406331
8545,K07833.01,CAND,172.820248,7.343,549.3,2.22,338.0,3.08,6174.0,4.499,0.939,296.78555,42.880291,TBD,,1.2249620174460292,0.023857560128258824,F,0,45.829754692497744,3.4680502865770384
8546,K04014.01,CFRM,234.240739,12.925,464.1,3.41,329.0,2.77,5814.0,4.269,1.248,286.94971,45.353828,Neptune-like,Kepler-1700 b,1.280280777499206,0.025718924402117736,G,0,166.09315940674333,8.142023758896297
8547,K02135.02,CAND,20.1890396,6.251,112.1,1.39,794.0,93.89,6178.0,4.269,1.267,296.80344,46.74115,TBD,,1.6571383216667912,0.0050258530330627394,F,1,11.24949456098822,8.519585269078046
8548,K03943.01,CFRM,38.5763483,19.861,282.1,2.05,619.0,34.77,6167.0,4.333,1.221,290.87228,43.333,Neptune-like,Kepler-1931 b,1.5856304872203058,0.008078648683516237,F,1,36.08695121301034,7.624925436964312
8549,K07834.01,CAND,7.3812344,2.802,104.5,1.0,944.0,187.24,6072.0,4.51,0.923,292.94757,42.904308,TBD,,1.1264690980588408,0.002934272199349744,F,0,4.1887902047863905,3.2937733578947084
8550,K01411.01,CAND,305.0762469,6.255,4042.8,7.82,284.0,1.53,5716.0,4.348,1.155,298.99509,45.909512,TBD,,1.1069841294103648,0.03217844518652669,G,0,2003.128769611982,6.454083235145891
8551,K01943.01,CFRM,29.92208104,2.7716,345.3,3.09,782.0,88.52,6127.0,4.055,1.637,287.23676,43.567211,Neptune-like,Kepler-1676 b,2.0712414590275112,0.005786750217248121,F,0,123.58451216085167,18.375308856381093
8552,K07835.01,CAND,3.76565247,1.557,92.4,0.87,1108.0,356.3,5815.0,4.54,0.877,293.13828,42.965141,TBD,,0.9003036263650608,0.0019016328125828193,G,0,2.758330916222452,2.8254484587828417
8553,K07846.01,CAND,10.5994606,9.484,128.8,1.28,896.0,152.67,6194.0,4.445,1.069,287.81284,43.362549,TBD,,1.4127100642730492,0.0036390643951977352,F,0,8.78452975554819,5.117074322953521
8554,K02061.01,CAND,14.09258319,4.1536,530.4,1.82,597.0,30.1,5081.0,4.596,0.77,291.65952,50.583881,TBD,,0.46076346402480445,0.004680538732623265,K,1,25.252406587288682,1.9123209585617453
8555,K01631.01,CAND,0.592243731,1.386,3992.4,6.77,1551.0,1361.22,4920.0,4.664,0.591,290.28094,45.46426,TBD,,0.31091267103798936,0.0005717354539591211,K,0,1299.7344054459793,0.864671315427135
8556,K07847.01,CAND,399.37587,21.25,552.2,3.93,326.0,2.66,6098.0,4.069,1.618,289.7308,43.497368,TBD,,2.008716871233894,0.032874459355011355,F,0,254.25310212724793,17.74288187226569
8557,K02068.01,CAND,41.88970036,1.35,1304.4,32.16,515.0,16.66,5952.0,4.519,0.907,295.46463,47.90807,TBD,,1.0219967319334804,0.009369735449680705,G,0,139327.46311998897,3.1254349943718296
8558,K03104.01,CAND,1.236866732,1.242,187.2,1.75,1569.0,1439.3,5621.0,4.514,0.879,296.68945,49.44677,TBD,,0.7878322343091474,0.000885077467055817,G,0,22.449297503777064,2.8448228952497816
8559,K01422.05,CFRM,34.1420506,2.945,788.0,1.06,248.0,0.89,3526.0,4.866,0.383,286.54001,49.437328,Super Earth,Kepler-296 e,0.05315186842004615,0.009244945141939423,M,1,4.988916154543868,0.23533413795201585
8560,K03137.01,CAND,1.332035996,1.391,136.8,0.85,1365.0,823.09,5376.0,4.616,0.73,285.20944,46.540909,TBD,,0.5474575255785604,0.000975644557781823,G,0,2.5724407845144417,1.6295105990953873
8561,K03138.01,CFRM,8.68910764,1.1627,1679.0,0.49,211.0,0.47,2703.0,5.274,0.118,292.50378,41.830421,Super Earth,Kepler-1649 b,0.005655313956661707,0.0041497267939968425,M,1,0.492806978802914,0.0068823163477505925
8562,K00351.05,CFRM,8.71980135,3.7454,160.4,1.53,987.0,224.47,5970.0,4.317,1.2,284.4335,49.305161,Unknown,Kepler-90 c,1.368576569329556,0.0029538978375271024,G,0,15.002474655288227,7.238229473870882
8563,K00351.06,CFRM,7.00821787,3.812,116.4,1.29,1062.0,300.58,5970.0,4.317,1.2,284.4335,49.305161,Unknown,Kepler-90 b,1.368576569329556,0.0025526694692417553,G,0,8.992029855922693,7.238229473870882
8564,K02925.01,CAND,0.716531851,0.655,78.9,1.11,2034.0,4063.57,5552.0,4.349,1.03,298.29819,42.434368,TBD,,0.8786695661755822,0.0005562871056595496,G,1,5.728719336562218,4.577204154105618
8565,K02037.02,CAND,5.47715718,1.3849,568.4,2.17,892.0,149.23,5029.0,4.429,0.93,284.34274,46.316551,TBD,,0.5340722597610275,0.0022631430966695266,K,1,42.80236940384143,3.3692827227513673
8566,K02612.02,CAND,7.57299816,2.645,30.2,0.53,875.0,138.36,5495.0,4.442,0.961,297.14883,46.296951,TBD,,0.7866557193672352,0.002852509829021541,G,1,0.6236145193179835,3.717566725684665
8567,K01871.02,CAND,32.376183,4.4639,745.4,2.26,392.0,5.61,4580.0,4.641,0.675,285.25366,46.582191,TBD,,0.26665898069225236,0.008247773971191126,K,0,48.35194256092534,1.2882493375126647
8568,K01783.02,CFRM,284.063137,8.297,1628.1,6.36,321.0,2.51,5791.0,4.185,1.336,289.34143,46.988239,Unknown,Kepler-1662 c,1.3489978195684542,0.027733765370667518,G,0,1077.6058893814757,9.98867732150018
8569,K02957.01,CAND,4.64490141,2.456,106.4,0.76,832.0,113.62,4786.0,4.54,0.77,282.34305,48.340778,TBD,,0.3627204420967257,0.00213746345193992,K,1,1.8387783689363106,1.9123209585617453
8570,K00351.04,CFRM,91.9401253,9.195,482.9,2.62,450.0,9.71,5970.0,4.317,1.2,284.4335,49.305161,Unknown,Kepler-90 e,1.368576569329556,0.014202506908659037,G,0,75.33425248214753,7.238229473870882
8571,K03102.01,CAND,9.3210841,1.81,294.2,0.61,394.0,5.67,3773.0,4.925,0.35,297.96048,46.227921,TBD,,0.06368040180165892,0.004009142029435381,K,0,0.9507757894726196,0.17959438003021647
8572,K01599.02,CFRM,13.6164547,5.175,376.1,22.29,755.0,76.81,5823.0,4.472,0.972,298.37384,40.61842,Unknown,Kepler-1659 b,1.0033303630788053,0.004323676267758274,G,1,46389.40633931193,3.8466919098234156
8573,K03077.02,CAND,7.55842923,2.91,361.1,1.46,694.0,54.85,4791.0,4.577,0.742,292.03348,37.974548,TBD,,0.35099353608175793,0.003026225714738157,K,1,13.036084792763099,1.711198241008547
8574,K05149.01,CAND,43.681309,12.37,258.0,1.33,473.0,11.86,5726.0,4.564,0.829,294.27399,40.462078,TBD,,0.8001113573292029,0.009825913735286074,G,0,9.85470282101804,2.3864492380067834
8575,K05155.01,CAND,230.180357,13.436,3689.3,7.57,347.0,3.41,6313.0,4.364,1.246,295.21255,40.516911,TBD,,1.7768539393364224,0.027307928004850858,F,1,1817.089202813416,8.102942111713388
8576,K05274.01,CAND,55.7583803,2.497,132.7,1.59,537.0,19.6,5413.0,4.107,1.403,292.633,41.749222,TBD,,1.0814347213023021,0.008886120391828463,G,0,16.837592021585557,11.568089030513365
8577,K05275.01,CAND,3.781123,8.15,90.4,1.16,1421.0,962.72,6318.0,4.247,1.216,292.99493,41.712749,TBD,,1.739572730462786,0.0016080937810908382,F,1,6.538265875490257,7.531636199163128
8578,K05276.01,CAND,220.720142,8.186,862.5,2.0,235.0,0.72,5150.0,4.634,0.696,293.36475,41.788891,TBD,,0.43957064858504175,0.029558893213554965,K,0,33.510321638291124,1.4122654291058954
8579,K05278.01,CAND,281.5921577,5.673,9312.0,7.22,225.0,0.61,5330.0,4.627,0.713,294.33594,41.747532,TBD,,0.5166410327224564,0.03481525691541187,G,0,1576.522604066769,1.5182986254709583
8580,K05279.01,CAND,103.722152,6.061,296.9,1.95,414.0,6.92,5784.0,4.33,1.143,298.11356,41.712749,TBD,,1.1485499767957403,0.015412105578338844,G,1,31.059355769715484,6.254999804971151
8581,K03463.01,CAND,32.5474295,6.945,157.1,1.42,618.0,34.42,6068.0,4.384,1.061,296.87976,40.45536,TBD,,1.291481537915665,0.007327886635685518,F,0,11.993712727882412,5.0030490531078025
8582,K03478.01,CFRM,33.4969115,4.833,163.5,2.97,630.0,37.3,4928.0,3.966,1.688,287.66339,43.471451,Super Earth,Kepler-1697 b,0.8938111514623993,0.005856100784967991,K,0,109.73823156667882,20.14679355250648
8583,K05030.01,CAND,411.8969,6.203,502.8,2.61,279.0,1.43,6362.0,4.408,1.144,295.18872,39.01865,TBD,,1.6826400176411627,0.04103624952449093,F,0,74.4749347380062,6.271431494844311
8584,K05033.01,CAND,127.671711,2.637,450.1,5.52,519.0,17.13,4985.0,3.534,2.633,296.35797,39.078579,TBD,,1.4598291772228997,0.011043644352294213,K,0,704.5403040686962,76.46121355028794
8585,K05037.01,CAND,349.58811,5.052,373.3,134.79,1351.0,787.87,3860.0,0.949,74.32,295.16342,39.180187,TBD,,14.813082769588709,0.005187230141179166,K,0,10257974.833262574,1719513.9846875586
8586,K05156.01,CAND,1.680254289,12.585,51633.0,30.88,1996.0,3753.6,6423.0,4.121,1.246,298.7175,40.541969,TBD,,1.9039706974792656,0.0008520129756255408,F,1,123344.69752115622,8.102942111713388
8587,K05158.01,CAND,151.13008,3.49,358.0,4.41,578.0,26.4,6768.0,3.844,2.302,299.38071,40.535671,TBD,,4.336479016492627,0.015332279765518627,F,0,359.2562875473244,51.098078266855914
8588,K05162.01,CAND,628.15844,12.144,502.3,0.95,101.0,0.03,3697.0,4.829,0.423,284.19696,40.641251,TBD,,0.07094612822662309,0.058175991848398396,M,1,3.5913640018287314,0.31703682599959077
8589,K05281.01,CAND,263.90141,4.303,807.1,23.91,562.0,23.6,5094.0,3.126,6.247,284.98364,41.881351,TBD,,3.7765722556070016,0.015133276656224149,K,0,57256.83498713806,1021.1819437793067
8590,K05283.01,CAND,18.7821603,5.573,77.2,0.83,681.0,50.97,5919.0,4.488,0.94,291.76413,41.86013,TBD,,1.035885474544049,0.0053931019333086005,G,0,2.3950957848241954,3.479142123452299
8591,K05284.01,CAND,389.316341,5.49,2599.8,27.61,245.0,0.86,5731.0,4.44,0.958,291.89035,41.816818,TBD,,0.9278497877658426,0.039294311597593265,G,0,88163.29828075066,3.6828593776583425
8592,K05287.01,CAND,3.98916186,1.913,318.0,28.1,3293.0,27838.74,4998.0,2.524,16.187,287.33041,41.974899,TBD,,9.068634607746288,0.0006827885637391745,K,0,92941.04880419886,17765.92029882935
8593,K03494.01,CFRM,42.8774169,1.991,1068.8,2.67,451.0,9.8,5256.0,4.483,0.832,291.19882,44.166241,Neptune-like,Kepler-1926 b,0.5700793139070843,0.009124197498946248,G,0,79.73011553070754,2.412451484117421
8594,K03508.01,CAND,190.800788,8.082,287.6,1.67,321.0,2.51,5993.0,4.489,0.986,293.62357,42.129639,TBD,,1.1419433388994438,0.025516757776363867,G,1,19.509135393555034,4.0153125307854545
8595,K05040.01,CAND,29.6094263,2.71,224.9,2.87,789.0,91.56,6079.0,4.059,1.783,284.66583,39.252041,TBD,,2.1861021257398003,0.005845509965422982,F,0,99.02259412850043,23.743385227342635
8596,K05044.01,CAND,161.537665,2.65,101.8,1.37,400.0,6.04,6033.0,4.218,1.358,289.8313,39.278,TBD,,1.6151899401748473,0.019562907668086167,F,1,10.7708582594481,10.490300262740341
8597,K05164.01,CAND,209.967521,2.585,120.0,1.16,344.0,3.29,6437.0,4.439,1.042,287.87424,40.630409,TBD,,1.6061728677275224,0.02643250162897287,F,0,6.538265875490257,4.739055187441898
8598,K05165.01,CAND,369.73011,14.27,274.8,1.66,274.0,1.34,6283.0,4.453,0.999,288.85123,40.692589,TBD,,1.3977331225900664,0.038636680200906465,F,0,19.160766278593563,4.176236396353856
8599,K05169.01,CAND,21.3684341,1.18,492.8,1.72,551.0,21.86,5204.0,4.515,0.786,290.20547,40.66993,TBD,,0.5175618152858692,0.00582098002349473,G,0,21.3144411399649,2.0340248170179835
8600,K05288.01,CAND,29.5632952,1.562,532.8,1.9,527.0,18.23,5595.0,4.562,0.828,288.12735,41.952801,TBD,,0.7284860337755624,0.007562360120464098,G,0,28.73091201462985,2.3778235262318494
8601,K05289.01,CAND,181.81214,16.164,474.6,2.04,324.0,2.6,6060.0,4.509,0.925,290.15829,41.98978,TBD,,1.1200122151804746,0.024829317363857177,F,0,35.56142140512765,3.3152310975475796
8602,K05290.01,CAND,435.50635,34.16,553.8,2.06,225.0,0.61,5750.0,4.538,0.882,290.20068,41.946289,TBD,,0.8656264011637468,0.04506510666285917,G,0,36.617633232844945,2.8740503003785944
8603,K05291.01,CAND,525.560452,2.327,1196.0,12.74,359.0,3.92,4954.0,3.408,3.796,290.21606,41.954571,TBD,,2.052772129201674,0.02737583734026974,K,0,8661.575459440017,229.12222631760417
8604,K04921.01,CAND,95.688682,6.465,453.8,28.41,1046.0,283.07,5040.0,2.681,13.056,291.69196,36.881409,TBD,,7.5635001008837,0.006183787542350439,K,0,96051.09283456784,9322.21325282578
8605,K04923.01,CAND,38.168652,5.086,90.6,1.4,696.0,55.36,6164.0,4.117,1.465,290.75626,37.089809,TBD,,1.8987976025936624,0.007006181286480543,F,0,11.494040321933854,13.170476366897141
8606,K04926.01,CAND,69.089357,6.207,475.1,1.47,332.0,2.87,4848.0,4.581,0.698,290.87305,37.362179,TBD,,0.34617555495121055,0.013138546550885706,K,0,13.30578842767868,1.4244751493670584
8607,K05046.01,CAND,40.9882124,3.599,145.8,1.44,657.0,43.98,6705.0,4.328,1.174,293.24701,39.236691,TBD,,2.1303637102795117,0.008326056222907201,F,1,12.507660530848884,6.777864775735003
8608,K05048.01,CAND,138.333748,2.391,603.6,6.28,488.0,13.45,4948.0,3.588,2.547,284.63876,39.355179,TBD,,1.3706868258085836,0.012076693689816157,K,0,1037.4508730861708,69.2110509922386
8609,K05174.01,CAND,22.4932751,3.172,152.0,6.04,1183.0,463.56,5186.0,3.273,4.98,288.87198,40.767059,TBD,,3.2340737721038195,0.003159817922107199,K,0,922.9951631590085,517.3406895220264
8610,K05176.01,CAND,215.732414,1.915,208.2,1.26,292.0,1.72,5790.0,4.479,0.856,290.43491,40.777241,TBD,,0.8637310842574366,0.026808043850852142,G,0,8.379155394689782,2.6273014368471728
8611,K05297.01,CAND,8.0906952,2.648,82.4,0.8,811.0,102.43,5374.0,4.495,0.902,297.42578,41.932991,TBD,,0.6754414611661155,0.0030719938752106616,G,0,2.1446605848506324,3.074030852129074
8612,K05300.01,CAND,188.954072,14.17,166.5,2.46,468.0,11.36,6392.0,3.967,1.899,288.28122,42.072079,TBD,,2.84618129262104,0.01893573591696042,F,0,62.35825169608189,28.685571288627393
8613,K04931.01,CAND,579.81521,5.43,607.0,2.71,218.0,0.53,5822.0,4.449,0.969,292.48621,37.404339,TBD,,0.9995467497547822,0.051952170288178966,G,1,83.36744312745338,3.8111842096526645
8614,K05057.01,CAND,493.74242,5.685,506.1,7.15,358.0,3.9,5015.0,3.429,3.243,285.34329,39.413849,TBD,,1.8417099224890638,0.025996709693332388,K,0,1531.1112047959746,142.86618747914892
8615,K05308.01,CAND,9.942228056,2.45451,31068.0,22.15,740.0,70.93,5268.0,4.475,0.843,298.64252,42.092831,TBD,,0.5829095487251421,0.0034294595031323233,G,0,45520.791097789,2.509408317713368
8616,K05310.01,CAND,22.2903562,1.623,130.4,1.13,632.0,37.67,5597.0,4.418,1.0,286.52942,42.167511,TBD,,0.8810727255750027,0.005785596511429429,G,1,6.043992820115667,4.1887902047863905
8617,K04938.01,CAND,55.180772,9.791,474.6,2.37,531.0,18.79,6306.0,4.426,1.076,293.22018,37.610699,TBD,,1.527631717376828,0.010786635846129343,F,0,55.7613972119973,5.218256506515164
8618,K04940.01,CAND,84.6405853,2.657,784.0,1.72,271.0,1.27,4386.0,4.629,0.63,290.24103,37.785221,TBD,,0.20931752389883834,0.01535822436487626,K,0,21.3144411399649,1.0473944243362228
8619,K04943.01,CAND,15.2024426,8.11,834.0,113.97,2955.0,18026.22,3984.0,1.461,41.367,286.0947,37.846722,TBD,,9.356682119354083,0.0008618837210640353,K,0,6200978.907781449,296517.74471116107
8620,K05066.01,CAND,110.089267,1.575,1018.0,2.4,322.0,2.54,5465.0,4.6,0.75,293.51175,39.528271,TBD,,0.6006375208333077,0.01839625601288876,G,0,57.90583579096705,1.7671458676442584
8621,K05067.01,CAND,219.931324,4.818,641.0,2.3,279.0,1.43,5557.0,4.5,0.912,295.1868,39.575691,TBD,,0.7808128559544683,0.027954101187438657,G,0,50.96501042163601,3.177409021521945
8622,K05068.01,CAND,385.29212,19.417,218.5,1.57,290.0,1.68,6440.0,4.355,1.053,296.4227,39.579391,TBD,,1.6261566162114183,0.03721916437277772,F,0,16.210169891971418,4.8907303969224785
8623,K05188.01,CAND,455.195496,3.565,293.6,2.09,290.0,1.67,6478.0,4.29,1.209,299.28336,40.834389,TBD,,1.911527742332904,0.040473628502397746,F,1,38.24084389147232,7.402314141884755
8624,K05192.01,CAND,50.55398,6.159,199.7,0.94,367.0,4.29,4895.0,4.609,0.687,289.22729,40.94949,TBD,,0.3541261936883501,0.010869021644203922,K,0,3.479142123452299,1.3581846582998631
8625,K05329.01,CAND,200.2350497,23.612,10812.0,10.99,325.0,2.63,6108.0,4.471,0.997,298.64493,42.285831,TBD,,1.2458960291810586,0.02603772887987386,F,0,5560.088272946197,4.151204077181506
8626,K05331.01,CAND,31.5034587,3.315,210.6,1.17,484.0,13.02,5269.0,4.567,0.823,293.66772,42.320541,TBD,,0.5695123671126188,0.007911997867126288,G,0,6.708820846258544,2.3350066133484173
8627,K05332.01,CAND,22.2381062,2.68,104.2,1.09,702.0,57.27,6192.0,4.433,1.055,295.23825,42.322361,TBD,,1.3924088667284957,0.005898748399149143,F,0,5.424604790114316,4.918650769654902
8628,K05333.01,CAND,20.5477769,4.634,253.8,1.67,690.0,53.65,5922.0,4.429,1.057,296.10648,42.354279,TBD,,1.1671834727783128,0.005579878924830617,G,1,19.509135393555034,4.9466772025553105
8629,K05071.01,CAND,180.4118581,3.29,4268.0,8.86,329.0,2.77,6032.0,4.485,0.973,293.16476,39.631561,TBD,,1.1565081604554144,0.0244441274932758,F,0,2913.330630258496,3.85857663441896
8630,K05196.01,CAND,392.47291,7.867,345.6,5.46,442.0,9.04,6626.0,3.728,2.704,298.92667,40.970451,TBD,,4.679537622768982,0.027218070231781657,F,0,681.8149778567944,82.81493610321837
8631,K04958.01,CAND,581.729006,6.647,186.7,2.74,308.0,2.12,5765.0,3.837,2.005,293.31863,38.005466,TBD,,1.9883926691957594,0.03663727970950973,G,0,86.1668660755848,33.76227789270779
8632,K05079.01,CAND,56.001782,1.706,125.2,1.54,584.0,27.51,6116.0,4.178,1.332,289.09619,39.827278,TBD,,1.6732647484089715,0.009329902592505048,F,1,15.298567668493963,9.899227013579512
8633,K05083.01,CAND,69.932459,2.03,264.4,8.25,812.0,102.62,5207.0,3.298,5.183,293.05536,39.840069,TBD,,3.4207556218578303,0.0069069306190903965,G,0,2352.071149834508,583.2197680328292
8634,K05202.01,CAND,535.93723,11.85,337.2,1.83,227.0,0.63,6014.0,4.494,0.958,292.55951,41.090012,TBD,,1.1251482109633495,0.05055622828485557,F,0,25.670946315760734,3.6828593776583425
8635,K05205.01,CAND,313.051405,10.969,594.9,2.91,310.0,2.2,6218.0,4.322,1.185,284.66022,41.10894,TBD,,1.5904197163375018,0.03216507801166587,F,1,103.22088450947128,6.970174651499662
8636,K05207.01,CAND,18.9828305,6.303,49.1,0.72,707.0,59.15,5962.0,4.443,1.035,285.68912,41.18961,TBD,,1.1740829097959944,0.005329814361010578,G,1,1.5634575663561106,4.644186574671581
