,ObjectOfInterest,Disposition,OrbitalPeriod,TransitDuration,TransitDepth,PlanetEarthRadius,PlanetEquilibriumTemperature,PlanetInsolationValue,StellarEffectiveTemperature,StellarLogG,StellarSunRadius,RightAscension,Declination,PlanetType,PlanetName,StellarSunLuminosity,DistanceFromStarCoreinAU
9409,K06617.01,CAND,8.0018897,3.425,102.7,0.9,864.0,0.0959577567370721,5830.0,4.54,0.876,290.91504,40.988499,TBD,,0.9085918879320057,0.11640843702572777
9410,K06745.01,CAND,383.85362,9.76,422.9,2.78,314.0,0.0016678805535324107,6675.0,4.341,1.293,294.28693,42.032791,TBD,,2.304592450466983,1.4062245280509453
9411,K06746.01,CAND,2.564012541,0.9433,2551.9,7.27,1720.0,1.5044136926438456,6274.0,4.139,1.428,297.62299,42.09882,TBD,,1.9865376237173507,0.04347152068012025
9412,K06750.01,CAND,5.21395046,3.188,78.5,1.24,1201.0,0.35855061908230157,5529.0,4.123,1.412,281.5202,42.169472,TBD,,1.1847087233563063,0.06876550374181171
9413,K06751.01,CAND,24.996068,5.623,621.7,2.4,604.0,0.022891478514202476,5761.0,4.492,0.956,281.64999,42.132061,TBD,,0.9454529538065845,0.24312135837361332
9414,K06752.01,CAND,8.9429645,1.803,233.5,0.89,536.0,0.014209759650400583,4183.0,4.655,0.594,284.27499,42.123779,TBD,,0.16327828614125642,0.1282362839420321
9415,K06878.01,CAND,2.405625303,0.6283,163.5,1.11,1180.0,0.3347851420247633,5450.0,4.573,0.83,292.72079,43.076809,TBD,,0.6574377404875572,0.05301323440282086
9416,K06882.01,CAND,0.7735301,1.335,185.4,1.87,2474.0,6.459009468317553,6296.0,4.217,1.35,296.28384,43.033981,TBD,,1.904509642084559,0.020542282681763634
9417,K07016.01,CFRM,384.847556,9.969,189.9,1.09,220.0,0.0004078659868900219,5579.0,4.58,0.798,296.00369,44.277561,Super Earth,Kepler-452 b,0.6940949215396724,1.5605969812137093
9418,K07144.01,CAND,0.839907158,1.019,119.6,0.92,1640.0,1.2418936635105606,5120.0,4.478,0.853,284.12521,45.628052,TBD,,0.5262830766435538,0.024626776604701747
9419,K07148.01,CAND,1.7613778,1.355,359.3,2.32,1824.0,1.9094610342316096,6544.0,4.349,1.207,293.17194,45.677391,TBD,,1.9873344572360232,0.03859403222272329
9420,K07279.01,CAND,11.7728146,4.132,77.1,0.93,788.0,0.06617625637290604,5410.0,4.333,1.056,280.71948,47.07222,TBD,,0.8121635762872564,0.1325289418872052
9421,K07281.01,CAND,2.46506501,6.218,39.8,1.14,1999.0,2.751507647487254,6881.0,4.101,1.714,288.21976,47.041279,TBD,,3.449908516932203,0.042360248703848906
9422,K07282.01,CAND,1.758599866,0.2729,237.8,1.6,1101.0,0.2528040786598689,4744.0,4.606,0.725,289.96161,47.08036,TBD,,0.32969112603363315,0.04320178235478229
9423,K00566.02,CAND,14.1573717,3.786,130.0,1.1,778.0,0.06312454479242535,6122.0,4.487,0.964,292.31601,42.626251,TBD,,1.2157404445136883,0.16602036972344922
9424,K07415.01,CAND,1.291964282,1.8378,28640.0,10.97,1249.0,0.4170721048798252,4995.0,4.624,0.638,287.26074,48.846512,TBD,,0.3565768784922744,0.03497929816836697
9425,K07416.01,CAND,37.4646974,4.954,51.6,0.97,677.0,0.036132556445739254,6266.0,4.209,1.342,290.478,48.854645,TBD,,1.8573964358630872,0.2712333156657474
9426,K04301.02,CAND,6.31915999,3.465,34.4,1.04,1369.0,0.6043117261471231,6254.0,4.019,1.706,298.20261,44.925831,TBD,,2.343155248785085,0.07449207903725212
9427,K04383.02,CAND,2.58393841,2.169,49.4,0.77,1470.0,0.8035688273852877,6164.0,4.378,1.09,288.46909,46.78368,TBD,,1.4127572606328274,0.05016055204126239
9428,K04421.02,CAND,6.5595368,4.324,26.3,0.62,1079.0,0.2331318281136198,5950.0,4.323,1.196,294.12488,46.67289,TBD,,1.345828039752481,0.09089376131886166
9429,K00416.04,CAND,31.5322987,3.49,106.4,0.74,461.0,0.00775673707210488,5183.0,4.608,0.739,286.86548,41.989079,TBD,,0.478806242107522,0.29722164978610105
9430,K04500.03,CAND,14.7510068,2.25,381.1,1.7,629.0,0.02690458849235251,5295.0,4.548,0.8,295.90503,45.40543,TBD,,0.5646045511830066,0.17330020814396185
9431,K07617.01,CAND,12.9284553,2.49,297.9,0.64,343.0,0.0023743627093954843,3578.0,4.893,0.375,291.97635,49.575771,TBD,,0.05518018376796322,0.18237198023297968
9432,K03184.03,CAND,4.02018903,3.616,18.5,0.6,1337.0,0.5496431172614712,5788.0,4.178,1.376,288.39529,39.872627,TBD,,1.3865101510444169,0.060084327370348835
9433,K04524.03,CAND,3.33930957,2.597,91.3,1.2,1205.0,0.36297887836853604,5700.0,4.434,1.006,289.5484,40.1642,TBD,,0.9534280685610933,0.061311700759362806
9434,K04782.02,CAND,4.29251656,4.254,249.5,3.66,1144.0,0.2941587764020393,6032.0,4.485,0.973,297.9487,45.255039,TBD,,1.1565081604554144,0.07501075203017006
9435,K04957.02,CAND,4.98792404,1.618,346.2,0.73,485.0,0.009519300801165332,3606.0,4.859,0.395,293.2811,38.082241,TBD,,0.059963988887415096,0.09494734088307481
9436,K05475.02,CAND,5.68325648,1.778,44.6,0.97,1257.0,0.4296576839038601,6072.0,4.133,1.286,294.49487,43.91362,TBD,,1.5694899892780816,0.07230328968182088
9437,K06447.02,CAND,91.649983,10.294,193.6,2.27,568.0,0.01789512017479971,6705.0,4.145,1.608,294.93198,39.81242,TBD,,2.9179087275378666,0.4830683853941568
9438,K06464.03,CAND,541.742985,10.47,1038.6,3.39,248.0,0.0006554989075018209,6373.0,4.438,1.047,298.21509,39.955101,TBD,,1.5506467934999548,1.8399691039963075
9439,K07546.01,CAND,44.113873,3.956,196.3,4.9,1158.0,0.30914056809905316,7854.0,3.669,3.462,294.31064,39.049702,TBD,,11.82717930946305,0.23399289152896455
9440,K07554.01,CAND,482.62011,12.86,324.0,1.98,263.0,0.0008157319737800438,6315.0,4.389,1.095,298.27673,39.903851,TBD,,1.5635006588058942,1.6562098588982275
9441,K07558.01,CAND,10.1551587,1.802,141.6,0.94,721.0,0.046416605972323374,5275.0,4.505,0.796,290.56674,40.449902,TBD,,0.5533417680866511,0.13061712191615052
9442,K07559.01,CAND,0.708965461,3.946,87.2,1.13,2417.0,5.871296431172615,6528.0,4.384,1.155,290.48553,40.630699,TBD,,1.8831854803967678,0.0214249402111351
9443,K07567.01,CAND,608.20572,13.63,554.2,1.46,143.0,7.283321194464677e-05,4486.0,4.642,0.646,291.95438,41.826969,TBD,,0.23488761858601048,2.148351824346459
9444,K02369.03,CAND,7.2274321,4.967,173.3,1.28,967.0,0.1505972323379461,6075.0,4.486,0.969,285.72079,40.85696,TBD,,1.1849483920411137,0.10611610399775011
9445,K07572.01,CAND,91.069934,17.33,12.7,1.59,1103.0,0.25453022578295703,9051.0,3.623,4.232,295.51334,42.31879,TBD,,25.49895887092309,0.3786444685646731
9446,K07587.01,CAND,366.088938,11.887,537.9,2.57,257.0,0.0007501820830298616,5941.0,4.464,0.945,291.35892,43.93681,TBD,,1.0569648573651447,1.419995617894155
9447,K07589.01,CAND,414.45008,19.15,729.5,7.01,364.0,0.00303714493809177,7037.0,4.136,1.683,292.8259,44.098389,TBD,,3.7053125714367585,1.321355692602336
9448,K02859.05,CAND,5.43103616,2.469,66.8,0.66,873.0,0.0998543335761107,5374.0,4.555,0.721,288.83136,47.551991,TBD,,0.5399038730607197,0.08796599848592587
9449,K07591.01,CAND,328.32211,13.53,399.0,1.3,193.0,0.00024034959941733432,4906.0,4.648,0.668,290.90695,44.291779,TBD,,0.3474378811292912,1.4383247595682493
9450,K07592.01,CAND,381.97977,15.7,900.0,1.55,132.0,5.0983248361252736e-05,3761.0,4.724,0.526,288.96823,44.448341,TBD,,0.0944908177860907,1.6286251099578457
9451,K07593.01,CAND,67.412998,9.1,126.1,1.57,572.0,0.01844136926438456,6525.0,4.248,1.359,296.70224,44.449451,TBD,,2.2117297038059407,0.41429483329648104
9452,K07903.01,CAND,0.694611128,1.115,98.8,0.64,1415.0,0.6886016023306628,4612.0,4.646,0.662,286.31052,44.838188,TBD,,0.26890923286499246,0.023640622949578614
9453,K07905.01,CAND,7.4751841,5.166,28.1,0.85,1168.0,0.32010924981791694,5616.0,3.98,1.602,296.5477,44.898041,TBD,,1.4307423684522462,0.07997821023336316
9454,K07920.01,CAND,1.04347858,2.012,22.5,1.09,2688.0,8.9685506190823,6014.0,3.843,2.246,298.25204,45.396641,TBD,,2.6378735718410047,0.02051662547167926
9455,K07913.01,CAND,24.2783801,4.564,714.4,2.03,432.0,0.006023306627822286,4450.0,4.583,0.707,286.74857,45.158741,TBD,,0.24891438037373612,0.2431910464946424
9456,K07915.01,CAND,382.5891,11.7,298.2,2.15,305.0,0.0014930808448652584,6337.0,4.261,1.239,289.92197,45.10392,TBD,,1.793893534963068,1.311283946654881
9457,K08201.01,CAND,392.601892,3.21,779.0,2.25,204.0,0.00029861616897305167,5307.0,4.605,0.753,281.87015,47.394989,TBD,,0.5362679677563289,1.603150676018212
9458,K08205.01,CAND,260.446151,9.314,713.9,25.39,608.0,0.023576110706482155,4845.0,2.897,7.796,296.38278,47.409592,TBD,,3.8568920695117623,0.4838633587653655
9459,K07990.01,CAND,87.487573,5.881,528.7,1.87,377.0,0.00348871085214858,5774.0,4.567,0.818,298.31586,47.105091,TBD,,0.8163021712889688,0.5786727900030205
9460,K07991.01,CAND,11.9451376,6.893,63.3,3.32,1337.0,0.5500072833211944,5094.0,3.38,4.163,287.55182,47.244862,TBD,,2.5167072675031137,0.08092304297097232
9461,K07992.01,CAND,277.13367,9.67,321.2,1.84,307.0,0.0015222141296431172,6461.0,4.474,0.971,294.38254,47.205769,TBD,,1.5191782146775714,1.1951063706932032
9462,K08211.01,CAND,5.0487451,4.007,67.6,0.67,922.0,0.12410050983248361,5450.0,4.573,0.83,282.05078,47.743992,TBD,,0.6574377404875572,0.08707241836093046
9463,K07998.01,CAND,122.11555,16.07,1104.0,2.96,351.0,0.0026219956300072835,5592.0,4.418,0.894,283.2048,47.478271,TBD,,0.7848681388636848,0.6545192770079556
9464,K08000.01,CAND,225.48805,19.46,379.9,1.7,267.0,0.0008739985433357611,5663.0,4.579,0.782,288.27457,47.495781,TBD,,0.7220770292222486,1.087367840244764
9465,K08107.01,CAND,578.88761,18.521,76.8,1.69,315.0,0.0016897305171158048,6180.0,3.946,1.917,295.08749,41.037395,TBD,,2.5105365186331783,1.4581916991877357
9466,K08109.01,CAND,218.771117,3.201,140.1,250.2,1997.0,2.7370065549890747,3297.0,0.236,151.184,285.29388,41.1026,TBD,,16.038810273335447,0.09157738334950091
9467,K08217.01,CAND,277.25118,8.742,1517.4,5.02,304.0,0.0014712308812818646,6046.0,4.357,1.048,284.74127,48.34367,TBD,,1.257257930835291,1.1058897932474048
9468,K08007.01,CAND,67.17662686,3.1147,1689.9,9.66,179.0,0.00017479970866715223,3391.0,4.936,0.311,291.22672,47.54998,TBD,,0.036920032782097566,0.5497949680845025
9469,K08111.01,CAND,359.33831,18.566,977.9,2.33,216.0,0.0003787327021121632,5316.0,4.539,0.753,290.14304,41.27755,TBD,,0.5399150022926459,1.4283556871658964
9470,K08117.01,CAND,0.933745798,6.447,613.8,3.45,2097.0,3.328638018936635,6367.0,4.419,1.087,288.7709,41.412571,TBD,,1.6038342121314397,0.026259504441614182
9471,K08221.01,CAND,293.38641,15.23,94.9,1.35,347.0,0.002498179169701384,6392.0,4.213,1.34,284.79071,49.125359,TBD,,2.008363839974826,1.0726288635071968
9472,K08223.01,CAND,66.716453,3.855,626.0,2.2,402.0,0.00450109249817917,5447.0,4.506,0.859,286.79462,49.347591,TBD,,0.6789115462090655,0.4646090899652957
9473,K08012.01,CAND,34.57371851,2.1742,399.0,0.42,199.0,0.000269482884195193,3374.0,5.066,0.218,283.15057,47.671967,TBD,,0.025364560201828725,0.36701866297012237
9474,K08122.01,CAND,54.75388384,2.0865,442.3,2.21,521.0,0.012723962126729788,6242.0,4.442,1.047,286.47037,41.994789,TBD,,1.427027258231461,0.4006314367380333
9475,K08232.01,CAND,189.183958,6.829,1014.0,3.31,312.0,0.0016241806263656228,5573.0,4.382,0.981,295.86533,50.13348,TBD,,0.8496023586889381,0.8652283992456002
9476,K08238.01,CAND,495.662346,4.428,675.7,2.73,207.0,0.0003131828113619811,5515.0,4.509,0.82,289.09082,51.532009,TBD,,0.6810616862306037,1.7641452490611733
9477,K08026.01,CAND,7.7529342,5.072,72.1,0.93,1002.0,0.17340859431900946,5975.0,4.335,1.072,292.33951,47.746391,TBD,,1.2266960128215472,0.10061743501649982
9478,K08031.01,CAND,254.336707,8.585,398.4,13.97,586.0,0.020305899490167516,5193.0,3.117,6.502,289.0275,48.13792,TBD,,4.245323457425929,0.5469962519772381
9479,K08241.01,CAND,490.63941,16.5,268.8,7.67,412.0,0.004981791697013838,5037.0,3.252,4.817,290.86276,51.701908,TBD,,2.7839086446320467,0.8942826014732957
9480,K08242.01,CAND,331.55459,5.35,288.7,1.36,240.0,0.0005680990531682447,5762.0,4.576,0.801,286.04395,38.708801,TBD,,0.7927131483687595,1.413142871485289
9481,K08246.01,CAND,425.64971,11.07,171.2,1.58,281.0,0.001077931536780772,6067.0,4.253,1.195,285.60822,39.5793,TBD,,1.4536317991964365,1.3892221281490147
9482,K07923.01,CAND,395.13138,21.291,126.4,0.97,208.0,0.00032046613255644574,5060.0,4.493,0.869,290.19992,45.419998,TBD,,0.5114608236052659,1.5113156902733498
9483,K07924.01,CAND,0.770658979,1.401,83.5,0.68,1548.0,0.9824253459577567,5058.0,4.61,0.739,291.37222,45.468102,TBD,,0.43426044019966475,0.025151589070179396
9484,K07925.01,CAND,4.6318914,3.88,50.9,0.64,1060.0,0.2168900218499636,5926.0,4.532,0.887,295.50128,45.433979,TBD,,0.9821113684181975,0.08050088536069158
9485,K08033.01,CAND,362.13187,5.59,849.0,2.23,208.0,0.00032774945375091044,5176.0,4.567,0.766,283.29706,48.266628,TBD,,0.4936241172668308,1.4681393219087746
9486,K08035.01,CAND,29.4856392,4.27,105.0,1.46,793.0,0.06793153678077203,6870.0,4.266,1.407,292.48358,48.275219,TBD,,2.813918893754993,0.2434782333782997
9487,K08037.01,CAND,3.65034525,1.527,253.2,0.72,578.0,0.019278951201747996,3704.0,4.797,0.45,291.94415,48.351791,TBD,,0.07604785268238529,0.07513492370646148
9488,K08039.01,CAND,43.9438891,5.26,154.8,1.12,505.0,0.011223597960670066,6008.0,4.537,0.875,293.31909,48.518608,TBD,,1.0235717211096957,0.36127105109770635
9489,K08249.01,CAND,309.191789,11.392,122.8,1.96,383.0,0.0036999271667880556,6299.0,3.99,1.754,294.63766,39.655811,TBD,,2.479171394712255,0.9792571756096495
9490,K08253.01,CAND,400.11482,12.37,113.4,0.95,226.0,0.0004515659140568099,5547.0,4.521,0.911,291.52951,40.252918,TBD,,0.7743576092601803,1.5665717224073044
9491,K07930.01,CAND,377.67241,15.82,514.8,1.37,187.0,0.0002112163146394756,5031.0,4.644,0.615,288.43912,45.68721,TBD,,0.35373897650434344,1.5481669824774806
9492,K07931.01,CAND,242.0367,11.01,333.3,2.11,323.0,0.0018718135469774216,6086.0,4.36,1.116,295.22937,45.624889,TBD,,1.3746195510148418,1.0251797973043113
9493,K07932.01,CAND,502.25648,14.84,153.2,1.03,215.0,0.00037144938091769847,5637.0,4.46,0.833,290.89395,45.71664,TBD,,0.7551403389413298,1.7057056569541482
9494,K08043.01,CAND,10.7781558,3.005,121.3,1.24,942.0,0.1356300072833212,6386.0,4.402,1.123,292.9603,48.7005,TBD,,1.6768180602151388,0.13301638870169719
9495,K08046.01,CAND,384.37706,15.139,1204.9,50.93,676.0,0.03588492352512746,4859.0,2.481,12.023,287.59253,48.886459,TBD,,6.017151872519587,0.4898685384759795
9496,K08047.01,CAND,302.34971,4.978,622.3,1.98,208.0,0.00032046613255644574,4829.0,4.564,0.794,290.6962,49.066078,TBD,,0.3876500585162656,1.3157365260450784
9497,K08257.01,CAND,9.4609418,4.888,47.5,0.54,767.0,0.05959941733430444,5485.0,4.5,0.788,282.96545,40.922619,TBD,,0.640358642028567,0.12400257522598611
9498,K08259.01,CAND,402.27493,15.67,294.5,1.73,262.0,0.0008084486525855791,6299.0,4.486,0.95,290.4519,41.22551,TBD,,1.3427667189148473,1.5417506402432088
9499,K07934.01,CAND,22.6432436,0.806,550.4,2.12,624.0,0.02605243991260015,5880.0,4.516,0.891,284.67227,45.97382,TBD,,0.9562634093732739,0.22919473746972546
9500,K07938.01,CAND,275.5603,15.09,89.4,2.33,437.0,0.006263656227239621,5989.0,3.764,2.467,293.68533,46.095737,TBD,,2.8495542640782916,0.8068904637670749
9501,K07940.01,CAND,188.881049,1.49,325.8,1.86,330.0,0.0020320466132556446,6077.0,4.471,0.999,289.67508,46.131882,TBD,,1.2232436316494673,0.9281746921683913
9502,K08048.01,CAND,379.67276,9.662,253.9,1.33,247.0,0.0006409322651128915,6156.0,4.563,0.824,291.45468,49.043289,TBD,,1.0624590157251967,1.5402460353946235
9503,K08050.01,CAND,278.38935,10.43,262.8,6.81,464.0,0.00796067006554989,4951.0,3.349,4.342,291.96802,49.115311,TBD,,2.3423514308205107,0.648920193098163
9504,K08052.01,CAND,7.8687123,3.739,89.1,1.73,1323.0,0.5261762563729061,6738.0,4.109,1.692,295.59012,49.198601,TBD,,3.1312296095978667,0.09228516821190116
9505,K08053.01,CAND,9.9105786,5.945,99.5,1.19,922.0,0.12415877640203933,6214.0,4.442,1.076,285.74564,49.238869,TBD,,1.4404155357108777,0.12885321540811534
9506,K08054.01,CAND,43.9088053,6.265,297.8,7.33,885.0,0.10542607428987619,5216.0,3.402,4.303,285.08685,49.36282,TBD,,2.859645554496585,0.19702537364426684
9507,K08156.01,CAND,364.98242,12.346,533.0,3.12,293.0,0.0012600145666423889,6429.0,4.404,1.116,295.16364,44.422211,TBD,,1.711703061688558,1.3943329958879758
9508,K08263.01,CAND,280.55544,12.757,401.4,2.17,308.0,0.0015513474144209758,6292.0,4.426,1.078,289.32593,41.749939,TBD,,1.516925131386628,1.1829533380941566
9509,K08055.01,CAND,4.40660737,2.107,70.7,0.86,1152.0,0.3026656955571741,6063.0,4.47,1.001,290.81824,49.30558,TBD,,1.2144366922363972,0.07577848421603904
9510,K08159.02,CAND,353.01861,15.583,375.1,2.25,301.0,0.0014056809905316824,6450.0,4.386,1.155,284.19217,44.762112,TBD,,1.7947806250380562,1.3517686632003918
9511,K08163.01,CAND,370.98253,17.84,552.3,119.96,338.0,0.0022359796067006553,6028.0,4.013,1.63,298.21265,44.80479,TBD,,1.9322846719757558,1.1120945418619126
9512,K08270.01,CAND,338.00692,16.745,544.3,2.09,249.0,0.0006627822286962855,5741.0,4.502,0.898,295.22299,43.590439,TBD,,0.8758244276991837,1.3751914812348613
9513,K08272.01,CAND,432.42787,19.63,110.3,1.14,259.0,0.0007793153678077204,6263.0,4.46,1.009,289.66574,43.879459,TBD,,1.3938349267320727,1.5998863208798608
9514,K07949.01,CAND,1.001916708,1.256,70.9,0.62,1545.0,0.9850473415877641,5521.0,4.613,0.734,297.69662,46.264679,TBD,,0.6122905805360312,0.029825677079624448
9515,K07951.01,CAND,0.862329309,1.044,140.9,1.09,1825.0,1.9108157319737802,5806.0,4.528,0.899,287.81287,46.340569,TBD,,0.9171879652236139,0.026209566846771188
9516,K07953.01,CAND,432.96905,20.76,257.9,1.43,219.0,0.0004005826656955572,5580.0,4.538,0.886,292.41211,46.36388,TBD,,0.7711893927453044,1.6598717041280902
9517,K07954.01,CAND,372.15035,21.23,457.4,1.74,232.0,0.0005025491624180626,5769.0,4.57,0.812,292.48166,46.371479,TBD,,0.8075114980480049,1.5164397315816145
9518,K08063.01,CAND,405.35457,10.778,545.6,2.11,232.0,0.0005025491624180626,5650.0,4.487,0.906,292.58734,49.834469,TBD,,0.8289198100203252,1.5364097573832958
9519,K08068.01,CAND,9.4640413,6.999,209.9,1.28,839.0,0.0853823743627094,5968.0,4.534,0.881,286.12177,50.279449,TBD,,1.0034175579431728,0.12968710873746564
9520,K08275.01,CAND,389.875816,3.336,2134.0,3.76,207.0,0.00032046613255644574,5289.0,4.588,0.79,300.69672,44.298409,TBD,,0.5550241612595876,1.5743632694597511
9521,K08276.01,CAND,385.858683,12.071,548.4,3.23,300.0,0.0013983976693372178,6551.0,4.367,1.195,296.40787,44.77364,TBD,,1.9760086111506,1.422064007831158
9522,K08277.01,CAND,0.757261281,0.905,36.5,0.58,1908.0,2.272214129643117,5651.0,4.479,0.953,284.29565,44.895859,TBD,,0.8725386220428055,0.023442707873635563
9523,K08279.01,CAND,367.0896,28.02,2092.3,35.3,281.0,0.001077931536780772,6268.0,4.429,1.1,287.86737,45.321289,TBD,,1.5244007935500117,1.4226368962077438
9524,K08280.01,CAND,66.67305,6.381,472.1,2.64,542.0,0.014821558630735617,6592.0,4.369,1.19,293.68979,45.549332,TBD,,2.017466286229861,0.44136336166913587
9525,K08174.01,CAND,295.06066,16.18,72.2,0.64,233.0,0.0005098324836125273,5332.0,4.524,0.762,286.94946,45.142139,TBD,,0.5529757217501637,1.2458890091771717
9526,K08286.01,CAND,191.03728,3.595,1607.0,3.54,286.0,0.0011507647487254188,5440.0,4.497,0.901,293.6839,46.265541,TBD,,0.7084527975845959,0.9386469188650944
9527,K08076.01,CAND,71.10684,6.933,128.4,1.42,523.0,0.012876911871813546,6339.0,4.315,1.224,290.03943,50.768501,TBD,,1.7744139973879123,0.4440804859928672
9528,K08077.01,CAND,77.177672,2.312,318.6,1.29,327.0,0.0019664967225054624,4840.0,4.551,0.749,295.57001,50.9049,TBD,,0.36902330500261965,0.5182273833492961
9529,K08078.01,CAND,0.805941833,1.4432,3180.4,29.85,1498.0,0.8664603058994902,5022.0,4.597,0.672,291.55447,51.043201,TBD,,0.3837661245032625,0.025176714570446554
9530,K08082.01,CAND,8.2766028,4.834,73.1,2.48,1623.0,1.1939402767662053,6787.0,3.762,2.753,290.87411,51.685181,TBD,,5.244548886472306,0.07928715623135048
9531,K08180.01,CAND,185.97534,8.744,54.5,2.76,688.0,0.038638018936635106,7365.0,3.628,3.638,285.32791,45.753738,TBD,,9.61046119088751,0.5966295550937649
9532,K08183.01,CAND,5.8877038,4.009,39.7,0.6,1026.0,0.19131099781500366,6065.0,4.495,0.947,293.43494,46.03944,TBD,,1.1504393542544276,0.09276880672709165
9533,K07970.01,CAND,1.98514635,1.625,233.4,1.28,1299.0,0.4918281136198106,5581.0,4.559,0.845,282.03058,46.750809,TBD,,0.7360296824900531,0.046278690681199074
9534,K07976.01,CAND,5.82561701,3.246,142.8,1.21,1037.0,0.19889293517844137,5999.0,4.459,0.967,297.58023,46.719952,TBD,,1.124430071252521,0.0899490583745239
9535,K08085.01,CAND,419.2615,21.53,287.8,1.7,256.0,0.0007428987618353969,5979.0,4.379,0.975,286.61917,37.62624,TBD,,1.1186889781112301,1.4680131176678415
9536,K08089.01,CAND,141.400279,3.031,790.1,41.55,945.0,0.13749453750910415,4936.0,2.609,14.907,295.80203,38.797932,TBD,,7.944771032494604,0.2875663363119294
9537,K08297.01,CAND,229.957537,7.59,400.0,43.78,444.0,0.006715222141296432,6419.0,3.978,2.057,295.97794,50.771481,TBD,,3.1354098926433718,0.8174421812158499
9538,K07978.01,CAND,7.2681817,4.985,46.7,1.66,1444.0,0.7486890021849963,6297.0,3.89,2.219,285.30768,46.829803,TBD,,3.132438876099673,0.07738034287806864
9539,K07982.01,CAND,376.37989,13.99,1140.0,3.26,265.0,0.0008448652585579024,6231.0,4.488,0.955,291.60455,46.973289,TBD,,1.2924831990955354,1.4796493278369844
9540,K08193.01,CAND,367.947848,4.249,1301.0,3.72,228.0,0.0004661325564457393,5570.0,4.561,0.855,297.73398,46.961529,TBD,,0.7388859785467525,1.5061702607073622
9541,K07986.01,CAND,1.73984941,3.114,48.5,0.72,1608.0,1.1549963583394027,6119.0,4.444,1.031,286.50937,47.163219,TBD,,1.2976901491952288,0.04009915957263784
9542,K07988.01,CAND,333.486169,3.199,639.1,19.3,557.0,0.016518572469045884,4989.0,2.992,7.824,296.76288,47.145142,TBD,,4.351844686410603,0.6140313020668359
9543,1001.01,CAND,1.931671,3.18,1030.0,10.3168,3998.0,30.905171158048073,7070.0,4.03,2.01,122.580465,-5.513852,TBD,,4.508833959445381,0.014449626407025996
9544,1007.01,CAND,6.9989206,3.953,2840.0,14.7752,1282.0,0.3268346686088856,6596.0,3.71,2.7,112.752393,-4.463359,TBD,,4.588564933819941,0.14174718932246602
