ObjectOfInterest,Disposition,OrbitalPeriod,TransitDuration,TransitDepth,PlanetType,PlanetName,StarSunDiameter,PlanetEarthVolume,StarClassification,MainSequence,PlanetEarthTemperature,StarSunMass
3628.01,CAND,0.009564121834360027,2.754,9140.0,TBD,,0.5238921630094044,0.00028830919424273056,G,0,5.294117647058823,1.025602302537066
3629.01,CAND,0.010782129226557153,2.179,16580.0,TBD,,0.26631184952978054,0.00020002189453322827,M,1,2.631372549019608,0.5933024819530323
363.01,CAND,0.022515756331279942,1.834,16190.0,TBD,,0.4322110344827586,0.00030721544216297524,K,0,2.4235294117647057,0.8787935977204555
3632.01,CAND,0.008872262012320328,3.414,10440.0,TBD,,0.5937444514106583,0.0003545870000220402,F,1,6.56078431372549,1.3794129912476563
3633.01,CAND,0.006916192744695414,1.343,2420.0,TBD,,1.571676489028213,0.00045805399167000955,F,0,5.329411764705882,1.6414267117411565
3635.01,CAND,0.004939827515400411,4.132,4300.0,TBD,,0.9430058934169279,0.0003367647694441083,G,0,8.92156862745098,1.1003326436548932
3638.01,CAND,0.013486239288158796,1.355,12870.0,TBD,,0.5020633228840125,0.0003565653316717609,G,1,2.984313725490196,0.8995228000407257
3639.01,CAND,0.01566325694729637,3.031,14780.0,TBD,,0.4933317868338557,0.0003476172612461252,G,1,4.090196078431372,1.0684971843334305
3640.01,CAND,0.0033388221765913756,1.503,3130.0,TBD,,1.5236530407523512,0.0004933683202716238,A,0,9.341176470588236,2.033608502594245
3642.01,CAND,0.011182477754962353,1.932,20090.0,TBD,,0.41911373040752353,0.0003474103124807746,G,1,3.764705882352941,0.9487656685156302
3643.01,CAND,0.004241536481861739,2.287,1420.0,TBD,,0.7771067084639498,0.00016763613732890295,A,1,10.529411764705882,2.0580527392587977
3644.01,CAND,0.005018814510609171,1.922,2310.0,TBD,,1.17875736677116,0.00032911259247769175,F,0,7.63921568627451,1.6418898700746716
3645.01,CAND,0.008103272005475701,2.608,11930.0,TBD,,0.4933317868338557,0.0003048404587129993,G,1,5.298039215686274,0.9971795926686489
3646.01,CAND,0.005967387542778918,2.614,19460.0,TBD,,0.6199390595611285,0.0005085716634975594,G,0,6.074509803921568,1.0403828483900657
3648.01,CAND,0.0080172514715948,3.558,4550.0,TBD,,1.0477843260188089,0.0003958806697368202,G,0,6.47843137254902,1.0544815332957245
3649.01,CAND,0.00893563832991102,1.977,8150.0,TBD,,0.6199390595611285,0.0003291889664268093,F,0,4.650980392156863,1.1147903068880438
365.01,CAND,0.03315133032169747,3.4018932,37329.96663,TBD,,0.5635682628213167,0.0008169920057185698,G,0,3.5304467411764704,1.033685060220327
3651.01,CAND,0.004177661327857632,1.524,1530.0,TBD,,0.8076670846394984,0.0003206892849927665,F,0,10.866666666666667,1.4353570670174813
3652.01,CAND,0.00953150034223135,3.985,4280.0,TBD,,1.296633103448276,0.000490958845360756,F,0,7.803921568627451,1.4727512286872504
3653.01,CAND,0.012606090349075975,1.258,14070.0,TBD,,0.4889660188087775,0.0003593295758946583,G,1,3.0588235294117645,1.0991388039137169
3654.01,CAND,0.006234584531143052,1.675,5220.0,TBD,,0.4889660188087775,0.00020352844426803208,G,1,4.866666666666666,1.0024265031259996
3656.01,CAND,0.015090033675564683,2.7,11000.0,TBD,,0.5151606269592477,0.0003127833494212177,G,0,3.8862745098039215,0.991700448647646
3659.01,CAND,0.0065374841889117045,2.604,6800.0,TBD,,0.3798218181818182,0.00018725832943022964,K,1,5.407843137254902,0.8742889719241508
366.01,CAND,0.004661403696098562,1.8973379,7441.761938,TBD,,0.5586698710971787,0.00030257628400848956,G,0,6.480735807843137,0.9700758317404846
3660.01,CAND,0.01081215112936345,1.416,10080.0,TBD,,0.6286705956112852,0.00037750164843306395,F,0,3.7411764705882353,1.2570179497304226
3663.01,CAND,0.009757435455167694,2.111,1470.0,TBD,,1.052150094043887,0.00023769272901648361,F,0,5.529411764705882,1.5019330714746322
3664.01,CAND,0.009024884599589323,2.233,13000.0,TBD,,0.5151606269592477,0.00033538018365688156,G,0,4.482352941176471,0.991700448647646
3665.01,CAND,0.00239465954825462,1.576,1910.0,TBD,,0.35362721003134795,9.148096262050217e-05,K,1,6.823529411764706,0.8309722728189606
3667.01,CAND,0.014911057631759069,2.044,9450.0,TBD,,0.6199390595611285,0.0003476960988710206,G,0,3.450980392156863,1.016700843490797
3668.01,CAND,0.0020282258726899384,1.38,2180.0,TBD,,1.191854670846395,0.00032586546780230975,G,0,8.196078431372548,1.083781639212791
3670.01,CAND,0.006007942231348392,1.574,6950.0,TBD,,0.45840564263322886,0.00032068435764121055,G,1,6.313725490196078,0.9885419258104297
3671.01,CAND,0.004728235455167693,1.207,10170.0,TBD,,0.6155732915360501,0.000367691291485134,G,0,5.094117647058823,1.0991443211288034
3673.01,CAND,0.0061303296372347705,2.937,15120.0,TBD,,0.5631840752351097,0.00039904895678730687,G,0,6.184313725490196,0.985816120599589
3674.01,CAND,0.012216981793292267,3.323,9540.0,TBD,,0.5937444514106583,0.00032700122233596,G,0,4.956862745098039,1.0707653570961535
3675.01,CAND,0.01631611498973306,4.6277188,11941.49878,TBD,,0.49005309504702194,0.00030136193575384576,G,1,3.8453970274509803,0.8973904767652515
3677.01,CAND,0.010108985900068446,1.139,14130.0,TBD,,0.48023448275862074,0.00034984688782520014,A,0,4.807843137254902,2.1154456182928083
3678.01,CAND,0.013288982067077343,5.5579668,7821.679824,TBD,,0.8903721504489028,0.0004656819753402862,F,0,6.979419219607843,1.6279397155717894
3679.01,CAND,0.016332756194387406,2.933,20000.0,TBD,,0.3885533542319749,0.0003168804422400041,G,0,3.7176470588235295,0.936260084173465
3680.01,CAND,0.0046687832991101985,1.177,3240.0,TBD,,0.977932037617555,0.0003196668595449034,F,0,5.2823529411764705,1.2391176176163394
3682.01,CAND,0.009153075701574264,4.121,5730.0,TBD,,0.8338616927899687,0.0003886892001408866,G,0,7.407843137254902,0.965346507261155
3683.01,CAND,0.003749284599589322,1.5,3580.0,TBD,,0.9386401253918495,0.000323581640356119,F,0,7.7176470588235295,1.6500359821497723
3684.01,CAND,0.008499330047912389,2.081,13900.0,TBD,,0.6286705956112852,0.00042991635060966096,F,0,5.129411764705883,1.2004428224884207
3685.01,CAND,0.013630336755646818,2.806,10540.0,TBD,,0.5282579310344827,0.00030529623873192614,G,0,4.247058823529412,1.0427668966281374
3686.01,CAND,0.013901811088295687,3.733,15700.0,TBD,,0.5413552351097178,0.0003787113132400538,G,0,4.309803921568627,0.890143173156923
3688.01,CAND,0.008889408624229978,3.208,7920.0,TBD,,0.58937868338558,0.0002982378076280036,F,1,5.91764705882353,1.156868596208617
3689.01,CAND,0.006612535523613962,2.124,7760.0,TBD,,0.7290832601880878,0.00036568339572607756,F,0,5.980392156862745,1.2824765635307773
3690.01,CAND,0.027584818343600277,1.11,4820.0,TBD,,0.4234794984326019,0.00019228890900129395,K,0,1.580392156862745,0.7873357355621625
3691.01,CAND,0.009148405749486653,3.449,10250.0,TBD,,0.5675498432601881,0.00032868637656810067,F,1,6.607843137254902,1.4141751441173924
3693.01,CAND,0.024882036413415468,3.402,24660.0,TBD,,0.3492614420062696,0.00031775011978963226,G,0,3.0,0.8887844938228067
3694.01,CAND,0.0069543904175222455,1.668,4260.0,TBD,,0.3361641379310345,0.00012335205795480675,K,1,3.4745098039215687,0.6692647407743565
3695.01,CAND,0.0016560865160848734,1.209,5910.0,TBD,,0.8600563009404388,0.0003891819352964833,F,0,8.83921568627451,1.2065600666105827
3696.01,CAND,0.012114360027378507,4.309,4430.0,TBD,,0.8120328526645768,0.0003169346431071198,F,0,6.035294117647059,1.1525038465106643
3697.01,CAND,0.02722586584531143,2.315,12970.0,TBD,,0.5981102194357367,0.00040333821631677595,G,0,2.635294117647059,0.9037693929094774
3698.01,CAND,0.006422705270362765,3.881,5280.0,TBD,,0.7771067084639498,0.00031579888857346936,F,0,7.854901960784313,1.1573281047064201
3699.01,CAND,0.008334466803559206,2.895,11180.0,TBD,,0.7247174921630094,0.00043591540112905065,F,0,6.749019607843137,1.558951740372807
370.01,CAND,0.011078144832306638,3.0369293,27753.2429,TBD,,0.4605274058934169,0.000450039038445285,G,1,4.59661408627451,1.0447349984086343
3700.01,CAND,0.012094300889801506,3.238,13700.0,TBD,,0.4889660188087775,0.00032402510199615607,F,0,5.129411764705883,1.1777484475293203
3701.01,CAND,0.011668344695414098,2.526,17020.0,TBD,,0.47150294670846393,0.0003587111932743845,G,1,4.043137254901961,0.9538146882775127
3703.01,CAND,0.01064500862422998,3.988,8560.0,TBD,,0.977932037617555,0.0005185002768828324,F,0,6.564705882352941,1.3586654501732047
3704.01,CAND,0.0038181409993155373,1.566,9800.0,TBD,,0.4234794984326019,0.000245419555358973,G,1,5.7176470588235295,0.9686345676067234
3706.01,CAND,0.011970213826146475,3.914,13800.0,TBD,,0.5369894670846395,0.0003639588226814891,F,1,6.043137254901961,1.3881190615982997
3707.01,CAND,0.013399314168377825,4.731,10700.0,TBD,,0.7247174921630094,0.0004184331578084803,F,0,6.133333333333334,1.238319383950677
3708.01,CAND,0.019913277754962353,4.362,13090.0,TBD,,0.4933317868338557,0.0003273067181324299,G,1,4.015686274509804,0.9306221435250078
371.01,CAND,0.009531526351813827,2.277,4420.0,TBD,,0.39728489028213165,0.00016845900503874943,G,0,4.933333333333334,0.9347581916600515
3710.01,CAND,0.006790491991786447,3.51,8420.0,TBD,,0.7509121003134797,0.00038804371708705496,F,0,7.305882352941176,1.2407188742336064
3711.01,CAND,0.008243180561259411,1.723,8840.0,TBD,,0.8251301567398119,0.0004495198187750749,G,0,4.443137254901961,1.1105550810223563
3713.01,CAND,0.02858408295687885,2.9671137,14739.32429,TBD,,0.38957494394984327,0.00028814201166811235,K,1,2.579395216862745,0.7305958774486855
3714.01,CAND,0.005899612320328542,1.547,45880.0,TBD,,0.22265416927899687,0.00027540199684187547,M,1,2.76078431372549,0.5102192585367253
3717.01,CAND,0.027702350444900756,2.645,3120.0,TBD,,0.7945697805642633,0.00025834596943089634,F,0,3.803921568627451,1.6321469999031986
3718.01,CAND,0.01158274058863792,4.263,3770.0,TBD,,0.8818851410658307,0.00029985151526258283,F,0,6.513725490196078,1.2981331305553554
3719.01,CAND,0.003345735523613963,1.643,8730.0,TBD,,0.6461336677115987,0.0003472082910669799,F,0,7.623529411764705,1.3904005339562984
372.01,CAND,0.003067104722792608,2.118,42040.2,TBD,,0.32743260188087775,0.0004174008776575053,G,0,9.83921568627451,0.540429468133999
3720.01,CAND,0.012971396030116357,1.321,2680.0,TBD,,1.1525627586206897,0.0003568831458471208,F,0,3.6627450980392156,1.33605503745679
3721.01,CAND,0.009698338945927447,2.976,7520.0,TBD,,0.48023448275862074,0.00024131433241011925,K,0,4.705882352941177,0.8818645106627456
3723.01,CAND,0.010800654072553045,3.5258516,15831.77035,TBD,,0.534243355339185,0.00039430728262002357,F,1,5.374372564705882,1.3426828514808644
3725.01,CAND,0.0129466893908282,2.781,8280.0,TBD,,0.4976975548589341,0.00026360098986533495,G,1,4.694117647058824,1.0874923179260134
3726.01,CAND,0.01327045311430527,2.426,28980.0,TBD,,0.45840564263322886,0.0004484136283507604,G,1,3.980392156862745,1.0839146676245304
3727.01,CAND,0.036664999589322386,4.462,7020.0,TBD,,0.6417678996865204,0.00030724500627231106,F,0,3.6784313725490194,1.340451683841912
3732.01,CAND,0.008102573853524983,3.84,2460.0,TBD,,1.025955485893417,0.00043159165013868973,F,0,11.31764705882353,1.395571910750655
3733.01,CAND,0.005822946201232033,1.898,6890.0,TBD,,0.9953951097178682,0.00048090212083502765,F,0,5.996078431372549,1.2837669450368254
3735.01,CAND,0.009179323750855579,3.816,11500.0,TBD,,0.44530833855799373,0.00027686049290244166,F,0,6.4,1.229750020924218
3736.01,CAND,0.00605292758384668,3.294,10100.0,TBD,,0.7814724764890282,0.00045309707600470694,F,0,8.24313725490196,1.473406417300356
3737.01,CAND,0.015221481724845998,4.475,10040.0,TBD,,0.6897913479623824,0.0004023502823298046,G,0,5.4941176470588236,1.0713482609986738
3738.01,CAND,0.01200452101300479,4.5589012,8863.562749,TBD,,0.7665284525391849,0.00042081036842135953,F,0,6.390413349019608,1.4844027267191124
3739.01,CAND,0.009441202464065709,3.709,9290.0,TBD,,0.7334490282131662,0.0003998570424424854,F,0,6.117647058823529,1.1567381484213544
374.01,CAND,0.015006669678302534,3.7814727,7887.392759,TBD,,0.5596652662068966,0.0002829001866811406,G,0,4.5264457960784314,1.019417049827932
3744.01,CAND,0.010670979329226556,3.996,2880.0,TBD,,1.1962204388714734,0.0003679327317113764,F,0,6.368627450980392,1.2249479091394049
3745.01,CAND,0.004622341683778234,2.674,7400.0,TBD,,0.3929191222570533,0.0001867589423500324,K,1,6.050980392156863,0.7782184341129583
3747.01,CAND,0.004244717864476386,1.994,4000.0,TBD,,0.8687878369905956,0.00045900989787186705,A,0,12.670588235294117,1.8210532608692425
3748.01,CAND,0.006506825462012321,1.531,9480.0,TBD,,0.6243048275862069,0.0003747078401008308,F,0,4.827450980392157,1.1305468649848047
3749.01,CAND,0.005134590006844627,2.9795051,9408.996745,TBD,,0.6568559939811912,0.0003690990185789433,G,0,6.723225164705882,0.9493700311780398
3750.01,CAND,0.03418059986310746,2.827,17130.0,TBD,,0.2750433855799373,0.00020928654729633487,K,0,1.815686274509804,0.6184400320536729
3751.01,CAND,0.007982027378507872,3.548441,21305.80267,TBD,,0.5228312813793103,0.0004393823595941022,F,1,5.81881914117647,1.285932910564091
3753.01,CAND,0.009994526488706365,2.6739264,10197.09811,TBD,,0.8529750688614419,0.0006834913552319495,F,0,7.045515039215686,1.3943373430329338
3754.01,CAND,0.006930273237508556,4.428,1320.0,TBD,,1.3009988714733542,0.00028999681215064913,F,0,10.68235294117647,1.1777389094257236
3755.01,CAND,0.015182077481177277,2.869,8800.0,TBD,,0.47150294670846393,0.0002601567711277142,G,1,4.152941176470589,0.9321032152791497
3756.01,CAND,0.012110676249144423,1.334,8930.0,TBD,,0.46277141065830724,0.00029586036050224975,F,0,3.980392156862745,1.1303897885394694
3757.01,CAND,0.009415365639972622,1.681,32110.0,TBD,,0.27940915360501567,0.0002949340184097279,K,0,2.850980392156863,0.6237010038699936
3758.01,CAND,0.009357111841204654,3.463,10470.0,TBD,,0.6635967398119123,0.0003836238827413527,G,0,5.7176470588235295,1.0624381843671367
376.01,CAND,0.00753180424366872,2.0012169,10585.0734,TBD,,0.4676349198959248,0.0003101899389404415,G,1,4.924460807843137,0.9168727205255912
3761.01,CAND,0.07089522984257358,2.136,27610.0,TBD,,0.3230668338557994,0.0004343485033342531,K,1,1.4,0.677766243158848
3762.01,CAND,0.0018736758384668036,0.762,720.0,TBD,,0.9473716614420062,0.00016833532851469468,F,0,7.345098039215686,1.4639827611282363
3763.01,CAND,0.005487773032169747,3.091,10470.0,TBD,,0.7902040125391849,0.00046371305493203736,F,0,8.79607843137255,1.651861551954076
3765.01,CAND,0.008618579055441479,3.076,11270.0,TBD,,0.7159859561128527,0.00044222980214802203,F,0,7.0,1.66841540509103
3766.01,CAND,0.009695981656399726,2.83,5930.0,TBD,,0.4322110344827586,0.0001907333441150752,G,1,4.666666666666667,0.8992633302085357
3767.01,CAND,0.00655112334017796,3.27,7430.0,TBD,,0.9168112852664577,0.00045209189628728967,G,0,6.215686274509804,0.9269473870546633
3768.01,CAND,0.005966082409308693,2.988,7980.0,TBD,,0.8687878369905956,0.0004794756525595752,F,0,9.556862745098039,1.5860710855879039
3769.01,CAND,0.028304151129363447,3.972,6750.0,TBD,,0.7421805642633229,0.0003452225683899253,F,0,4.015686274509804,1.3915997365381156
3770.01,CAND,0.00251437864476386,1.009,6480.0,TBD,,0.3929191222570533,0.000189932156752075,K,1,5.537254901960784,0.8731754445527156
3771.01,CAND,0.00992424038329911,2.4357229,10821.99065,TBD,,0.6091425152351096,0.00036642393231877535,F,1,6.017744498039216,1.418838642302706
3772.01,CAND,0.011405731416837782,2.311,7860.0,TBD,,0.3798218181818182,0.0001923559209824551,K,1,3.7529411764705882,0.8543877252354704
3773.01,CAND,0.008078857768651608,1.351,5200.0,TBD,,0.7465463322884013,0.00033094063990495547,G,0,4.152941176470589,1.043779386782942
3775.01,CAND,0.014758045995893223,3.287,18620.0,TBD,,0.4933317868338557,0.00038545932119595037,G,1,4.419607843137255,1.0933856810001163
3777.01,CAND,0.006397192060232718,2.53,4580.0,TBD,,0.6155732915360501,0.00023437538958142893,F,0,6.815686274509804,1.3522429329005425
3778.01,CAND,0.015366015331964408,2.67,9530.0,TBD,,0.4060164263322884,0.00022635070483738136,G,0,3.6549019607843136,0.9323573357946219
3780.01,CAND,0.0038347329226557157,2.105,21970.0,TBD,,0.46277141065830724,0.00040043354257453354,G,1,6.91764705882353,1.0309277398452308
3781.01,CAND,0.008922255715263519,2.255,4580.0,TBD,,0.3929191222570533,0.00016004382768389146,K,1,4.36078431372549,0.8148947389791475
3782.01,CAND,0.02845138918548939,1.167,4800.0,TBD,,0.7378147962382445,0.00032087898802767126,F,0,2.3294117647058825,1.4073104233859213
3783.01,CAND,0.016722515263518138,4.922,9180.0,TBD,,0.6461336677115987,0.0003495142915951724,F,0,5.490196078431373,1.1834227827870998
3784.01,CAND,0.01352382778918549,3.167,5450.0,TBD,,1.3184619435736677,0.0005468522577358655,G,0,4.4980392156862745,1.0060750548543587
3785.01,CAND,0.012794990554414786,1.619,9180.0,TBD,,0.2182884012539185,0.000121356726942218,M,1,2.0274509803921568,0.5018298652319426
3786.01,CAND,0.005760611635865845,1.38,3200.0,TBD,,0.672328275862069,0.00036888371056167794,G,0,7.027450980392157,1.0905810240846179
3787.01,CAND,0.013182748528405203,3.669,15400.0,TBD,,0.5107948589341693,0.00036137196311460655,G,0,4.454901960784314,0.9098885891123559
3788.01,CAND,0.008466455578370979,3.061,7200.0,TBD,,0.768375172413793,0.0003738356988754246,F,0,6.913725490196079,1.3293576242867697
3789.01,CAND,0.01128085092402464,2.05,10780.0,TBD,,0.3929191222570533,0.00024112610758068127,G,0,3.8117647058823527,0.9574178363596854
3791.01,CAND,0.00871577659137577,2.185,9720.0,TBD,,0.6068417554858934,0.00034586066041642296,F,1,5.67843137254902,1.3141534986455095
3792.01,CAND,0.0021161029431895962,1.109,2850.0,TBD,,0.5195263949843261,0.00016062771884327355,F,1,7.423529411764706,1.1580049554782115
3793.01,CAND,0.008909307871321014,2.084,15440.0,TBD,,0.5806471473354232,0.0004165952556781048,F,1,5.227450980392157,1.2891984569515127
3794.01,CAND,0.006032618206707734,4.735,1290.0,TBD,,0.58937868338558,0.00011531283752366908,F,1,9.447058823529412,1.2113901334336103
3795.01,CAND,0.007748176043805612,1.646,3790.0,TBD,,0.44094257053291536,0.00015950255811546853,F,0,5.066666666666666,1.2057554751487838
3796.01,CAND,0.04102872991101985,5.8,9980.0,TBD,,0.37545605015673983,0.00023156679919452786,G,0,3.8588235294117648,0.8945680799533742
3797.01,CAND,0.04825307049965777,2.99,8400.0,TBD,,0.5282579310344827,0.0002758158943725767,G,0,2.5137254901960784,1.0919109864217629
3798.01,CAND,0.0073377530458590004,1.615,10910.0,TBD,,0.47150294670846393,0.00028782138643868987,G,1,4.462745098039216,0.9987665896456545
3799.01,CAND,0.022464696783025328,3.091,31490.0,TBD,,0.3579929780564263,0.00036438257491530233,G,0,3.164705882352941,0.8714534626284896
3800.01,CAND,0.004563328952772074,2.35,1730.0,TBD,,0.6112075235109717,0.00014139355567697928,F,1,8.670588235294117,1.602775024883337
3801.01,CAND,0.016066545379876795,3.311,14390.0,TBD,,0.4540398746081505,0.00031856313279636685,G,1,4.145098039215687,0.9698022194617332
3802.01,CAND,0.004013201368925394,1.294,8700.0,TBD,,0.5937444514106583,0.0003181147438047739,G,0,5.141176470588236,0.9992963746544105
3803.01,CAND,0.006984937987679672,2.293,3760.0,TBD,,0.9037139811912226,0.0003155426662925592,F,0,6.474509803921569,1.4947108464405867
3804.01,CAND,0.00900875564681725,2.676,18950.0,TBD,,0.46277141065830724,0.000370822623398951,G,1,4.901960784313726,1.0074609594926067
3805.01,CAND,0.010666789048596852,2.15,13340.0,TBD,,0.44530833855799373,0.0002992824061578687,G,1,3.827450980392157,0.9116262847511406
3806.01,CAND,0.008175664065708419,1.203,4540.0,TBD,,0.8469589968652038,0.00034852389393242304,F,0,4.96078431372549,1.439527463948817
3807.01,CAND,0.007936824914442163,1.445,4050.0,TBD,,0.6417678996865204,0.0004682043358753011,G,0,6.043137254901961,1.064758619759335
