kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec
7289317,K02450.02,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0,7.193119300,137.2737000,2.93500,1.2560e+02,1.12,916.0,166.30,10.70,2,q1_q17_dr25_tce,5518.00,4.400,1.0080,294.009460,42.880772
9714358,K06073.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.474202359,134.3950738,3.35989,2.0349e+05,28.96,717.0,62.47,1284.00,1,q1_q17_dr25_tce,4947.00,4.636,0.6240,293.540280,46.437279
9851123,K06074.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,8.480304800,135.8522800,7.53480,2.6729e+03,4.13,777.0,86.01,70.10,1,q1_q17_dr25_tce,5478.00,4.573,0.8120,298.794370,46.680771
9966115,K06075.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.947426242,132.0457395,4.89701,8.5995e+04,45.87,1141.0,401.11,7878.00,1,q1_q17_dr25_tce,6297.00,4.155,1.5060,297.447940,46.884319
10026458,K06076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,9.934437950,132.8730700,8.09800,2.7500e+03,35.54,830.0,112.23,92.80,1,q1_q17_dr25_tce,5763.00,4.484,0.9980,297.259430,46.987629
10139305,K06077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.173552528,132.3118000,1.61070,3.0260e+03,23.51,1025.0,260.75,35.90,1,q1_q17_dr25_tce,5008.00,4.663,0.5940,291.144010,47.185459
7375348,K00266.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,47.743950900,160.1590500,2.99000,9.6900e+01,1.74,575.0,25.84,15.00,2,q1_q17_dr25_tce,5949.00,4.272,1.2920,295.404330,42.981422
1432789,K00992.02,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0,4.578343670,132.2982000,3.98700,1.4070e+02,1.44,1206.0,499.41,11.40,2,q1_q17_dr25_tce,5782.00,4.280,1.2200,291.499420,37.059280
10288922,K06078.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,10.157715971,139.4422750,2.95260,9.5201e+03,42.27,853.0,125.42,168.00,1,q1_q17_dr25_tce,5993.00,4.489,0.9860,297.158940,47.319191
12266636,K01522.02,,CANDIDATE,CANDIDATE,0.9580,0,0,0,0,12.654896000,134.6826000,4.32500,1.0060e+02,1.02,801.0,97.41,10.40,2,q1_q17_dr25_tce,5833.00,4.407,1.0220,295.806580,50.909801
7974634,K06168.01,,CANDIDATE,CANDIDATE,,0,0,0,0,131.258668000,182.3187000,4.89000,1.5300e+02,1.59,433.0,8.31,8.50,2,q1_q16_tce,6443.00,4.325,1.2480,296.586980,43.766918
8182107,K07870.01,,CANDIDATE,CANDIDATE,0.9820,0,0,0,0,92.552007000,221.5872000,2.13500,2.8260e+02,2.10,440.0,8.87,7.30,1,q1_q17_dr25_tce,5808.00,4.306,1.2200,297.067200,44.067600
7974634,K06168.02,,CANDIDATE,CANDIDATE,,0,0,0,0,75.072964000,147.1591000,9.21000,7.4300e+01,1.09,522.0,17.51,7.10,3,q1_q16_tce,6443.00,4.325,1.2480,296.586980,43.766918
7974634,K06168.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,404.701927000,196.6089000,3.98100,2.3620e+02,1.94,298.0,1.85,7.80,4,q1_q16_tce,6443.00,4.325,1.2480,296.586980,43.766918
8043882,K06169.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.779609509,131.6784300,4.01300,8.8500e+01,1.07,2097.0,4557.44,21.00,1,q1_q17_dr25_tce,5899.00,4.370,1.0700,296.711400,43.858150
8058507,K06170.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,15.805296280,135.9561178,1.56000,,,,,,2,q1_q16_tce,,,,300.292690,43.811508
8095099,K06171.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.103239235,132.8681395,7.08365,3.1493e+05,64.15,1470.0,1100.91,3069.40,1,q1_q17_dr25_tce,6074.00,4.466,0.9650,290.910580,43.929470
8163784,K06172.01,,CANDIDATE,CANDIDATE,,0,0,0,0,31.813489200,137.8233100,1.42200,2.3420e+02,1.18,496.0,14.31,5.20,2,q1_q16_tce,5505.00,4.586,0.7760,291.066990,44.071201
2305866,K02610.02,,CANDIDATE,CANDIDATE,0.4410,0,0,0,0,115.230655000,176.6440000,17.73500,1.6440e+02,4.02,632.0,37.80,21.30,2,q1_q17_dr25_tce,6585.00,3.813,2.5170,292.093320,37.613480
12206313,K02714.03,Kepler-401 d,CONFIRMED,CANDIDATE,0.9550,0,0,0,0,184.262741000,255.2287000,11.94000,2.9220e+02,2.57,380.0,4.93,21.10,3,q1_q17_dr25_tce,6115.00,4.249,1.2910,290.082760,50.863480
5184911,K02719.02,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,106.259760000,132.2417000,6.10100,3.5400e+02,1.50,303.0,1.99,7.70,2,q1_q17_dr25_tce,4827.00,4.508,0.8230,291.184970,40.311211
6436029,K02828.02,,CANDIDATE,CANDIDATE,0.7670,0,0,0,0,505.462916000,458.0775500,10.12700,1.7240e+03,3.46,181.0,0.25,17.60,2,q1_q17_dr25_tce,4817.00,4.499,0.8330,289.538820,41.892818
7767162,K02869.02,,CANDIDATE,CANDIDATE,,0,0,0,0,274.743032000,300.5018000,9.13700,3.0900e+02,2.16,330.0,2.82,12.20,2,q1_q16_tce,6277.00,4.306,1.2070,296.293550,43.403271
9478990,K00423.02,,CANDIDATE,CANDIDATE,,0,0,0,0,360.477635000,253.9112000,4.33200,6.0400e+02,11943.80,339.0,3.11,7.30,2,q1_q16_tce,6266.00,4.101,1.5220,296.960270,46.034302
10793172,K02871.03,,CANDIDATE,CANDIDATE,,0,0,0,0,18.081142900,140.5222000,4.44000,7.1200e+01,0.75,638.0,39.18,5.70,3,q1_q17_dr24_tce,5693.00,4.551,0.8560,290.201630,48.185822
10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.956998500,139.0766400,3.49300,1.9179e+03,2.38,363.0,4.11,22.70,3,q1_q17_dr25_tce,3891.00,4.718,0.5640,283.336060,47.174541
10659313,K06079.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.249335907,143.6628290,3.82224,3.4565e+04,45.92,875.0,138.77,635.50,1,q1_q17_dr25_tce,6385.00,4.316,1.1890,289.222750,47.913891
10710755,K06080.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.816610903,133.7636360,3.82353,8.0226e+04,26.15,1050.0,287.30,759.10,1,q1_q17_dr25_tce,5796.00,4.472,0.9040,281.936400,48.010059
10727668,K06081.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.305903447,131.7928588,3.38280,2.3269e+04,39.04,3147.0,23214.46,511.70,1,q1_q17_dr25_tce,9696.00,4.033,2.4920,290.439940,48.045101
10735519,K06082.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.814128042,131.9388710,3.06460,2.0636e+03,426.98,3773.0,47891.79,163.90,1,q1_q17_dr25_tce,4822.00,2.662,12.8990,293.557370,48.041740
8197767,K07871.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,1.247121237,132.3946100,9.36300,9.6670e+02,18.39,1237.0,552.82,92.10,2,q1_q17_dr25_tce,4852.00,4.613,0.6510,301.039640,44.036179
10935310,K06083.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.128795314,132.5796644,2.77100,1.5487e+05,52.00,1244.0,565.91,1041.80,1,q1_q17_dr25_tce,5949.00,4.311,1.0830,297.915920,48.332050
11021252,K06084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.269176601,133.2578250,2.72330,5.9095e+04,164.61,1349.0,781.57,515.50,1,q1_q17_dr25_tce,6372.00,4.453,1.0150,287.356080,48.543091
11404644,K06085.01,,CANDIDATE,CANDIDATE,0.0190,0,0,0,0,5.902596818,136.3889940,5.57110,5.4894e+04,25.80,1123.0,376.53,533.90,1,q1_q17_dr25_tce,6184.00,4.371,1.0940,292.756100,49.264561
11408935,K06086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.995094054,147.3054070,8.45037,4.4315e+04,17.09,676.0,49.26,2019.70,1,q1_q17_dr25_tce,5899.00,4.574,0.8050,294.780790,49.273621
8165617,K06173.01,,CANDIDATE,CANDIDATE,,0,0,0,0,214.013044000,179.8607000,7.87000,1.2320e+02,1.54,397.0,5.89,9.00,5,q1_q16_tce,6698.00,4.267,1.3700,291.742310,44.074871
8181016,K06174.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.709142320,132.1761000,1.93600,2.5600e+03,7.27,1685.0,1903.76,2.60,1,q1_q17_dr24_tce,5350.00,4.578,0.6930,296.784300,44.069012
8197761,K06175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.868695890,138.9958400,2.87600,5.9150e+03,21.68,1332.0,743.72,15.80,1,q1_q17_dr25_tce,7301.00,4.110,1.7170,301.038760,44.071098
4840513,K01541.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,66.344551220,153.3142060,3.64000,,,,,,3,q1_q16_tce,,,,293.195070,39.907280
8223568,K06176.01,,CANDIDATE,CANDIDATE,,0,0,0,0,143.096880000,143.7010000,17.74000,1.2500e+02,1.48,441.0,8.94,6.40,2,q1_q16_tce,6725.00,4.335,1.3100,287.985600,44.147202
8223568,K06176.02,,CANDIDATE,CANDIDATE,,0,0,0,0,73.456757300,172.3647107,2.74000,,,,,,3,q1_q16_tce,,,,287.985600,44.147202
8265156,K06177.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,0.978362973,132.1260000,1.20600,3.7100e+01,1.04,2772.0,13948.03,15.90,2,q1_q17_dr25_tce,7193.00,4.156,1.6710,301.134280,44.100128
8355178,K06178.01,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0,13.032730100,133.6778000,3.90200,2.4230e+02,1.64,809.0,101.40,11.10,1,q1_q17_dr25_tce,6122.00,4.471,0.9960,287.531770,44.308010
10122538,K02926.04,Kepler-1388 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,37.633386800,158.8156000,4.49000,1.6617e+03,2.25,299.0,1.88,18.60,4,q1_q17_dr25_tce,3891.00,4.718,0.5640,283.336060,47.174541
4770174,K02971.02,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,31.953367900,159.6588000,8.42400,1.0610e+02,1.65,725.0,65.15,15.20,2,q1_q17_dr25_tce,6313.00,4.228,1.4670,297.393710,39.829041
9838804,K03028.02,,CANDIDATE,CANDIDATE,,0,0,0,0,458.167540000,462.2522000,6.97000,6.8300e+02,2.11,208.0,0.45,5.60,2,q1_q16_tce,5536.00,4.566,0.8160,294.962460,46.676289
9020114,K03088.02,,CANDIDATE,CANDIDATE,,0,0,0,0,67.876660500,187.3703000,2.59800,3.8920e+02,1.92,455.0,10.11,9.10,2,q1_q16_tce,6018.00,4.485,0.9750,291.164370,45.318291
6609270,K03090.02,,FALSE POSITIVE,FALSE POSITIVE,0.0220,0,0,1,0,15.036777600,133.6558000,3.04200,5.0350e+02,8.02,381.0,4.96,10.80,2,q1_q17_dr25_tce,3729.00,4.733,0.5140,292.737640,42.014832
7983117,K03214.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,25.090157400,138.4988000,8.27300,3.7700e+01,1.35,852.0,124.33,12.10,2,q1_q17_dr25_tce,6033.00,3.985,1.7880,298.673770,43.795479
11125797,K03371.02,Kepler-1482 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.253843480,143.7054900,2.37300,1.4770e+02,1.00,678.0,50.05,12.30,2,q1_q17_dr25_tce,5413.00,4.579,0.8200,285.313810,48.725250
9966219,K03401.02,,CANDIDATE,CANDIDATE,,0,0,0,0,326.670800000,327.7185000,10.84000,3.8640e+02,2.20,283.0,1.52,10.80,1,q1_q16_tce,5896.00,4.343,1.0720,297.478390,46.815750
11974540,K00129.02,,CANDIDATE,CANDIDATE,,0,0,0,0,143.211093620,221.7556468,2.71000,,,,,,2,q1_q16_tce,,,,297.009430,50.372318
7219825,K00238.03,,CANDIDATE,CANDIDATE,0.7840,0,0,0,0,362.978280000,256.5011000,14.08300,2.6060e+02,1.96,296.0,1.81,13.00,2,q1_q17_dr25_tce,6086.00,4.274,1.2160,296.998630,42.781960
9958962,K00593.04,,CANDIDATE,CANDIDATE,0.7440,0,0,0,0,240.192808000,168.3047000,9.72000,6.0580e+02,2.68,298.0,1.86,12.00,4,q1_q17_dr25_tce,6004.00,4.484,0.9770,294.989140,46.838329
11519226,K06087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.161271780,148.4637800,3.69900,5.2590e+03,69.44,877.0,139.67,56.60,1,q1_q17_dr25_tce,5893.00,3.945,1.7450,297.070680,49.442451
1718189,K00993.03,,CANDIDATE,CANDIDATE,0.1490,0,0,0,0,86.723653000,195.3511000,4.85200,2.4100e+02,1.43,391.0,5.50,9.40,3,q1_q17_dr25_tce,5830.00,4.540,0.8760,290.728670,37.252651
11756821,K06088.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.745121487,133.6192760,2.98450,1.4608e+04,9.55,893.0,150.25,86.70,1,q1_q17_dr25_tce,4608.00,4.648,0.6580,288.229130,49.904129
11769146,K06089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,282.965653800,193.5027580,21.42590,4.6786e+05,71.61,280.0,1.45,1365.90,1,q1_q17_dr25_tce,5999.00,4.494,0.9590,294.819210,49.963631
11812199,K06090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,37.320309540,135.4269460,6.96160,4.3250e+03,36.96,538.0,19.77,171.30,1,q1_q17_dr25_tce,5910.00,4.505,0.9400,290.871250,50.052601
8263187,K07878.01,,CANDIDATE,CANDIDATE,0.1750,0,0,0,0,36.566324000,141.4473000,4.83200,2.9430e+03,15.41,828.0,110.92,8.10,1,q1_q17_dr25_tce,5294.00,3.599,2.8840,300.638090,44.156269
11826400,K06091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.889372452,134.7796850,4.94674,5.6841e+04,50.78,1695.0,1951.40,4146.70,1,q1_q17_dr25_tce,7249.00,3.993,2.0710,297.513430,50.074810
12010534,K06092.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.581595167,132.9474140,4.91530,1.7113e+05,40.94,1328.0,735.27,338.20,1,q1_q17_dr25_tce,5720.00,4.407,0.9890,290.026820,50.455391
2019477,K06093.01,,CANDIDATE,CANDIDATE,0.2830,0,0,0,0,20.573611300,149.1939000,11.22200,7.6000e+01,3.86,1197.0,484.82,12.30,1,q1_q17_dr25_tce,5440.00,3.404,4.5240,292.551940,37.421211
7116117,K03163.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.566801886,131.8258000,5.73300,5.9000e+00,0.54,3862.0,52564.19,16.30,1,q1_q17_dr24_tce,7589.00,4.023,2.1690,291.269900,42.692009
7868092,K03169.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,180.718090000,222.2962000,10.85000,3.1200e+01,1.28,546.0,20.98,8.60,,,7608.00,4.080,1.9910,280.747500,43.601841
3337061,K03172.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.558370600,133.8303100,3.28600,1.3600e+02,39.06,1283.0,639.83,18.10,1,q1_q17_dr25_tce,6144.00,4.083,1.6060,290.033140,38.426861
9826171,K03173.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,434.391480000,131.4436000,13.02000,1.2030e+02,1.59,236.0,0.73,10.40,,,5971.00,4.514,0.8680,289.734680,46.645340
3936658,K03180.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,71.157705400,178.2961100,4.85000,,,,,,,,,,,285.547120,39.063290
4577484,K03181.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,73.264170000,173.8331000,5.54000,3.8400e+01,1.32,584.0,27.47,3.00,,,5424.00,3.832,2.1100,295.682800,39.618729
4735826,K03184.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,11.322010400,142.7143000,5.86000,1.7100e+01,0.91,1215.0,515.77,8.10,,,6003.00,3.825,2.1930,288.395290,39.872627
5005618,K03186.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,681.936310200,289.0653808,7.94066,1.8653e+05,61.52,220.0,0.56,5388.30,,,6095.00,4.427,1.0350,290.127080,40.159470
4663658,K03187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.705891195,131.6206200,5.28100,1.5000e+01,1.00,4884.0,134291.26,32.90,1,q1_q17_dr25_tce,10346.00,4.077,2.4490,294.207820,39.789291
10467815,K03191.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,377.889090000,143.4845000,9.25900,9.2800e+01,3.17,606.0,31.87,11.60,,,9030.00,3.822,3.2180,290.816040,47.682892
10847721,K03192.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,199.216380000,293.6619000,9.23000,6.2500e+01,2.36,706.0,58.73,10.60,,,8914.00,3.896,2.8670,285.136570,48.257301
10118942,K03195.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,121.707470000,229.2617000,1.37000,9.8200e+01,3.02,580.0,26.67,6.90,,,6362.00,3.858,2.2700,281.122890,47.164890
9471539,K03198.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,273.528359000,246.3207000,22.34600,4.0850e+02,115.40,557.0,22.75,32.10,,,7682.00,3.838,2.7830,294.418330,46.038712
5482603,K03199.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,3.882589050,134.8211100,2.74100,5.7800e+01,0.78,1158.0,426.41,13.20,1,q1_q17_dr25_tce,5780.00,4.438,1.0000,299.873570,40.607719
2305819,K03201.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,135.571860000,245.3504000,9.94000,4.1200e+01,0.83,439.0,8.77,5.70,,,6070.00,4.117,1.2770,292.080470,37.674610
9518710,K03207.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,0.954388314,132.4453700,6.26000,5.7200e+01,2.27,3406.0,31694.26,56.30,1,q1_q17_dr25_tce,7056.00,3.813,2.7850,288.238620,46.118061
10284575,K03210.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,173.069290000,221.2582000,12.84000,5.7670e+02,30.29,518.0,17.08,19.90,,,7296.00,4.103,1.8180,295.831940,47.393810
3342952,K03215.01,,FALSE POSITIVE,FALSE POSITIVE,0.0050,0,0,1,0,1.039046871,131.5427200,1.68900,2.4400e+01,0.48,1774.0,2348.45,9.30,1,q1_q17_dr25_tce,5689.00,4.422,0.9760,291.650180,38.409370
10338624,K03222.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.607538435,131.7098900,5.54900,3.4900e+01,1.34,3219.0,25377.69,30.40,2,q1_q17_dr24_tce,7076.00,4.147,1.6910,291.497220,47.463509
5307990,K03228.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,0.987625130,131.9721200,1.12700,2.8600e+01,1.14,3728.0,45704.50,14.80,1,q1_q17_dr25_tce,9456.00,4.172,2.0220,299.436000,40.477852
2142501,K03233.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,113.070757400,171.7050000,9.03000,,,,,,,,,,,286.619020,37.504044
2713018,K03235.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,66.713573000,170.0750000,4.48700,6.3900e+01,0.98,555.0,22.47,6.70,,,6745.00,4.361,1.1820,291.432500,37.936180
8413968,K03251.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,135.223193000,246.3872000,8.98900,5.6300e+01,0.92,417.0,7.18,8.90,,,6181.00,4.279,1.2270,284.011020,44.494320
9008103,K03283.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,195.709385500,177.4118000,10.78000,,,,,,,,,,,286.089080,45.369011
4376629,K03378.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,27.677521200,146.1243000,2.51300,2.9390e+02,23.04,558.0,22.91,12.30,1,q1_q17_dr25_tce,5797.00,4.563,0.8280,294.509160,39.461109
3958301,K03381.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,35.234041300,164.0831000,11.87400,4.6550e+02,2.21,602.0,31.14,14.70,,,6295.00,4.456,1.0140,292.550020,39.023811
8211605,K03405.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,20.979433800,147.7260500,3.76200,2.3882e+03,24.76,520.0,17.28,32.20,1,q1_q17_dr25_tce,5182.00,4.601,0.6660,281.606050,44.184761
11098573,K03406.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,15.693785500,131.9841000,5.14900,3.6770e+02,1.99,755.0,76.79,14.20,,,5868.00,4.397,1.0370,297.972690,48.672981
7289338,K03420.01,,CANDIDATE,CANDIDATE,0.9660,0,0,0,0,5.774511170,134.5143400,3.75200,1.5630e+02,1.87,1232.0,544.74,11.20,2,q1_q17_dr25_tce,5821.00,4.127,1.4920,294.015290,42.824371
9837586,K03442.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,20.733763010,132.8449300,5.80430,1.0460e+05,54.58,663.0,45.60,97.30,1,q1_q17_dr25_tce,5780.00,4.438,1.0000,294.498140,46.691032
6021655,K03488.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,63.571688000,186.4598000,6.01000,5.9100e+02,2.14,399.0,6.02,5.40,,,5504.00,4.572,0.8190,283.425870,41.325531
8308682,K03507.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,338.200750000,263.5018000,15.23000,6.7820e+02,2.08,223.0,0.59,11.10,,,5381.00,4.575,0.8110,294.999330,44.213531
11442793,K00351.07,Kepler-90 f,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,124.922516000,129.7295000,11.94200,4.9870e+02,3.37,407.0,6.45,24.40,5,q1_q17_dr25_tce,5970.00,4.317,1.2000,284.433500,49.305161
3344427,K03764.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,1.303570451,146.1459850,2.28163,3.3234e+05,235.58,2720.0,12920.56,573.20,1,q1_q17_dr25_tce,4884.00,3.279,3.5840,292.002380,38.435200
6205481,K03774.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,3.722772640,136.5175700,15.86900,1.1146e+03,22.78,945.0,188.82,58.10,,,5333.00,4.633,0.6880,291.986180,41.557030
4474637,K03829.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.886730304,135.0201000,16.17230,3.7242e+05,61.58,1158.0,424.65,280.60,1,q1_q17_dr25_tce,5780.00,4.438,1.0000,294.340790,39.563118
8435232,K03833.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,49.574015400,201.9717700,63.19600,8.7729e+03,5.01,280.0,1.46,200.60,1,q1_q17_dr25_tce,4040.00,4.714,0.5270,293.534090,44.477085
6462874,K01231.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,10.423608210,138.0150400,5.40400,8.7830e+02,1.67,515.0,16.64,18.70,3,q1_q17_dr25_tce,4260.00,4.663,0.5800,297.335630,41.890480
8218379,K01920.02,,CANDIDATE,CANDIDATE,0.8470,0,0,0,0,10.138469100,137.7149000,4.02600,9.2800e+01,0.74,723.0,64.55,9.10,2,q1_q17_dr25_tce,5483.00,4.589,0.7790,285.122040,44.110600
11450414,K01992.03,,CANDIDATE,CANDIDATE,0.0170,0,0,0,0,85.517344000,181.3510000,9.33100,2.7020e+02,3.04,482.0,12.75,12.90,3,q1_q17_dr25_tce,5592.00,4.115,1.4510,289.199580,49.305721
5217733,K03155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,161.252903100,189.1044600,24.37110,9.4008e+04,59.07,652.0,42.81,576.60,1,q1_q17_dr25_tce,9341.00,4.222,1.8700,298.936460,40.391750
4150611,K03156.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,1,0,0,0.761119678,131.6898600,1.43000,1.1120e+03,27.81,2977.0,18660.94,9.70,4,q1_q17_dr25_tce,6911.00,4.038,1.5010,289.742490,39.267059
4150611,K03156.04,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,94.212787000,196.3636000,14.48000,5.5654e+04,35.89,597.0,30.09,112.30,3,q1_q17_dr25_tce,6911.00,4.038,1.5010,289.742490,39.267059
5706592,K06618.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.604085800,138.1630000,3.01000,8.7600e+01,0.94,947.0,189.96,6.40,1,q1_q17_dr24_tce,6250.00,4.472,0.9860,292.170290,40.907162
5716244,K06619.01,,FALSE POSITIVE,FALSE POSITIVE,0.6720,0,1,0,0,1.330333096,132.7855550,5.04500,6.1867e+04,24.30,1634.0,1691.25,700.50,1,q1_q17_dr25_tce,5984.00,4.521,0.9060,294.960270,40.986980
5725851,K06620.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,1.140133012,132.3407700,9.25100,2.2320e+02,126.77,4370.0,86385.22,63.40,1,q1_q17_dr25_tce,6715.00,3.211,5.9700,297.131160,40.921341
5731312,K06621.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.946367138,135.0947711,2.58667,2.7809e+05,36.01,629.0,36.92,1228.90,1,q1_q17_dr25_tce,4789.00,4.678,0.5730,298.251830,40.903530
5735878,K06622.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,16.832079803,133.1746947,7.79748,4.8375e+04,61.35,1243.0,565.17,5156.60,1,q1_q17_dr25_tce,6300.00,3.646,2.7550,299.161740,40.927010
5736461,K06623.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,7.346159047,136.8912771,6.59740,1.2181e+05,44.48,835.0,114.57,2541.20,1,q1_q17_dr25_tce,5616.00,4.574,0.8100,299.271700,40.972389
5737869,K06624.01,,FALSE POSITIVE,FALSE POSITIVE,0.1120,0,0,1,0,26.240243800,151.5242000,3.02400,1.7400e+02,1.16,583.0,27.36,7.90,1,q1_q17_dr25_tce,5649.00,4.450,0.8750,299.555390,40.996132
5771589,K06625.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.738427243,139.8939620,2.35440,1.6842e+03,6.96,1137.0,394.40,112.80,1,q1_q17_dr25_tce,6180.00,4.007,1.6860,284.585510,41.009579
8364232,K07882.01,,CANDIDATE,CANDIDATE,0.5290,0,0,0,0,65.415183000,140.2325000,4.22400,4.1710e+02,1.31,295.0,1.79,8.90,1,q1_q17_dr25_tce,4348.00,4.620,0.6460,291.312810,44.381920
6670742,K06753.01,,CANDIDATE,CANDIDATE,,0,0,0,0,72.281980000,156.7530000,2.47800,1.2650e+03,13.11,984.0,221.28,5.40,3,q1_q17_dr24_tce,7694.00,3.631,3.6270,284.332610,42.127090
