toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_dist,st_teff,st_logg,st_rad
3435.01,238162973,PC,07h05m43.68s,106.432017,-49d31m14.15s,-49.520598,20.106,-30.978,2459260.036,11.8885643,2.567,35450,19.2143,18.8935,580,282.594,4427,4.52,0.75
3436.01,132320310,FP,07h57m27.7s,119.365428,-38d58m12.87s,-38.970243,1.462,-9.774,2459277.091,1.3955317,2.62,960,10.461,3163.13,2089,566.014,4957.2,3.34,3.29
3437.01,132313173,PC,07h57m38.99s,119.412446,-41d14m29.43s,-41.241508,3.068,26.328,2459273.843,4.9873145,2.089,15200,10.8407,155.574,983,461.605,6199,4.63,0.87
3438.01,455272393,PC,09h45m19.62s,146.331746,+03d05m40.13s,3.094481,-16.476,12.701,2459278.66,1.6660266,1.316,2450,10.2799,839.102,1499,735.129,5993.3,3.9,2.01
3439.01,394338713,PC,10h06m20.36s,151.584825,-79d22m36.44s,-79.37679,4.43,-8.184,2458650.035,5.9340538,1.846,11360,18.6096,138.816,956,591.628,5320,4.29,1.13
344.01,13023378,PC,23h08m12.9s,347.053748,-28d00m28.17s,-28.007825,31.013,2.948,2458358.257,6.0668533,3.0824141,7290.420763,9.4323743,316.7911987,1076.001871,404.201,6149,4.44,1.0794
3440.01,208030798,FP,16h17m19.25s,244.330203,-54d08m20.8s,-54.13911,-5.538,-4.609,2458650.326,1.7167587,2.044,13620,,215.049,1066,7170.63,3917.3,,
3441.01,393196631,PC,10h50m29.97s,162.624868,-79d43m40.29s,-79.727859,-6.347,9.659,2458652.217,4.2589858,3.412,5890,9.04033,486.42,1308,652.833,5763.8,4.31,1.18
3442.01,207981861,PC,16h16m15.97s,244.066558,-55d05m59.95s,-55.099987,,,2458647.574,3.4558076,2.662,23830,,209.65,1060,611.019,4973,,
3443.01,392995938,PC,14h33m06.82s,218.278396,-60d05m36.1s,-60.093362,4.435,1.355,2458651.184,1.0083896,2.76,1610,13.9145,12316.6,2934,1025.24,6808,3.51,3.52
3444.01,161299119,PC,16h05m09s,241.287509,-46d33m56.34s,-46.565649,-9.289,-6.902,2458650.459,2.7194314,2.277,13570,17.8849,1097.68,1603,481.703,6531,4.23,1.48
3445.01,364431259,PC,16h16m33.2s,244.138351,-41d04m26.28s,-41.073966,13.51,15.456,2458647.654,2.9870391,2.679,14090,14.9926,263.238,1122,353.696,4790,4.14,1.24
3446.01,149022647,PC,15h24m44.2s,231.184164,-45d22m48.01s,-45.380004,-10.498,9.784,2458651.899,1.8530226,2.251,16530,,760.469,1462,740.15,5378.5,,
3447.01,363749415,PC,16h41m22.78s,250.344907,-68d33m11.61s,-68.553225,-6.786,-13.527,2458651.478,3.6554805,3.88,5020,10.6406,984.165,1560,595.56,5994,4.12,1.51
3448.01,143934343,PC,15h28m09.61s,232.040061,-52d01m46.83s,-52.029676,,,2458652.148,2.1638577,2.446,26900,,528.629,1335,768.479,4907.3,,
3449.01,363083571,PC,16h32m05.21s,248.021696,-68d14m25.19s,-68.24033,8.183,-5.636,2458651.043,3.8255457,3.831,8440,15.7418,1068.19,1592,841.734,6341.2,4.08,1.69
345.01,308208458,PC,00h22m47.27s,5.696956,-34d23m31.78s,-34.392162,-1.764,-6.28,2458362.157,11.2187718,3.2691437,11434.65207,9.6130147,57.9722337,703.7602905,516.33,5136,4.47,0.903365
3450.01,126125073,PC,15h12m08.43s,228.035132,-53d18m48.12s,-53.313368,,,2459353.648,3.6387748,3.131,4600,,501.163,1318,,5095.6,,
3451.01,361710792,PC,16h15m12.69s,243.802887,-68d52m34.38s,-68.876216,-10.411,-19.017,2458647.345,8.7264492,2.563,10800,10.7688,51.4903,746,404.622,5522,4.42,1
3452.01,360475034,PC,12h35m04.91s,188.770456,-73d07m46.79s,-73.129664,-20.449,2.306,2458650.967,2.8389566,4.719,3620,13.1038,1963.72,1854,1024.38,5604,3.73,2.24
3453.01,360473750,PC,12h35m38.91s,188.912112,-72d40m55.1s,-72.681973,-5.777,-1.729,2458645.098,4.3604094,4.972,3200,12.3669,1288.12,1669,966.604,6126,3.81,2.21
3454.01,359426909,PC,12h14m24.1s,183.60042,-72d20m50.32s,-72.347311,-6.078,-1.622,2458648.363,3.9421637,2.165,8190,12.304,268.011,1127,633.798,6011,4.26,1.3
3455.01,358938714,PC,12h01m17.33s,180.322203,-76d23m58.48s,-76.399578,-12.5,3.685,2458651.745,0.422425,0.68,4090,8.6772,1423.41,1711,532.33,5269,4.25,1.18
3456.01,357661805,PC,12h34m39.89s,188.666196,-79d21m32.29s,-79.358969,8.369,15.839,2458645.835,17.0328519,2.591,15860,11.822,8.79882,479,222.115,5022,4.43,0.92
3457.01,357312511,PC,12h12m49.98s,183.208269,-79d45m25.93s,-79.757204,-39.492,14.9,2458618.36,32.5984753,4.391,4610,9.33793,20.8139,595,370.666,6067.8,4.23,1.35
3458.01,340228388,PC,13h25m21.75s,201.340644,-71d00m43.3s,-71.012028,18.365,6.044,2458650.067,3.1730487,2.166,17510,11.9466,255.538,1113,302.055,5056,4.48,0.87
3459.01,335860261,PC,14h18m00.02s,214.500086,-62d21m18.79s,-62.35522,,,2458641.797,8.491977,4.738,12470,,329.123,1186,595.948,5030.7,,
346.01,118327533,PC,00h41m22.68s,10.344507,-37d20m34.87s,-37.34302,4.562,-4.618,2458354.792,8.28154,2.317,14010,30.0184,184.89,1027,745.217,6177,4.25,1.35
3460.01,39858507,PC,17h03m41s,255.920846,-30d46m12.35s,-30.770097,-14.578,-10.538,2459378.778,4.6288384,6.264,5380,17.2704,4580.01,2291,205.426,5978.9,3.89,2.22
3461.01,334080358,PC,12h51m59.44s,192.997679,-71d36m04.35s,-71.601209,0.314,4.797,2458648.138,11.4526165,4.764,6540,10.7209,164.301,997,695.231,6175,4.29,1.28
3462.01,324116813,PC,09h52m59.83s,148.249271,-78d27m35.18s,-78.459771,-6.049,69.692,2458651.075,6.3903083,1.679,5920,7.75489,43.4941,715,422.208,5474,4.4,1.03
3463.01,292889298,PC,14h47m22.08s,221.842017,-60d32m41.36s,-60.544822,0.342,-26.099,2458651.56,2.2538878,3.664,7450,,,,,,,
3464.01,290504044,PC,15h37m55.93s,234.483036,-44d47m23.92s,-44.789977,3.716,-11.814,2458651.909,3.6496191,2.149,5790,12.2884,377.515,1228,597.774,6353,4.13,1.59
3465.01,454361389,PC,11h12m36.57s,168.152378,-74d36m38.07s,-74.610576,,,2458648.456,3.9577588,3.097,3100,,439.416,1275,876.04,5601,,
3466.01,284254253,FP,15h33m07.27s,233.280288,-57d38m07.01s,-57.63528,-9.669,-5.794,2458651.974,1.862908,4.562,3420,13.9775,20675.8,3340,527.819,5626,4.15,1.39
3467.01,453289469,FP,09h52m46.49s,148.193703,-76d09m57.09s,-76.165857,-24.132,5.231,2458652.437,0.7799194,1.543,1920,9.09676,2609.72,1991,715.534,5473,3.8,2.04
3468.01,282091493,FP,09h01m10.07s,135.291964,-75d05m17.5s,-75.088195,-29.443,30.294,2458647.686,3.3789946,3.332,11150,8.56973,333.667,1190,388.495,4809,4.51,0.82
3469.01,447192619,PC,16h41m54.94s,250.478927,-62d08m37.01s,-62.143614,2.363,1.481,2458649.587,2.6567856,4.089,13190,19.7338,3059.14,2071,885.345,6823,4.16,1.67
347.01,224271611,PC,23h37m57.56s,354.48982,-36d34m17.88s,-36.571634,-6.342,-12.054,2458355.186,4.04003,0.196,832,12.106,1.86549,325,344.084,5692.2,4.1,1.48
3470.01,277538491,PC,10h55m26.01s,163.858368,-73d20m15.18s,-73.337551,-13.771,8.581,2458650.608,3.2409662,1.456,14500,16.9777,156.842,985,782.847,5823,4.2,1.35
3471.01,407166076,PC,15h46m12.54s,236.55223,-78d19m32.4s,-78.325666,8.846,-12.987,2458645.217,8.7540721,3.614,14870,11.9378,104.489,890,454.021,5666,4.5,0.94
3472.01,275562670,FP,16h02m08.85s,240.53688,-52d02m05.32s,-52.034811,-10.025,-10.515,2458651.449,1.5810556,2.437,33340,13.941,1668.68,1780,409.504,5985,4.72,0.76
3473.01,406861922,PC,15h07m18.01s,226.825037,-79d21m50.8s,-79.364112,-6.899,-7.431,2458650.301,4.036755,2.892,11250,17.3875,639.85,1401,1014.58,6599,4.19,1.56
3474.01,274367763,PC,15h34m00.8s,233.503348,-47d57m49.18s,-47.96366,-8.542,-2.304,2458652.592,3.8789319,3.745,12120,13.8765,779.038,1471,420.123,6048,4.29,1.26
3475.01,403507814,PC,15h23m38.18s,230.90908,-76d53m44.68s,-76.895744,-4.086,-4.149,2458649.58,2.7806863,3.182,11540,17.6488,2729.49,2013,904.833,7560,4.26,1.63
3476.01,272983172,PC,15h48m01.99s,237.008308,-50d41m32.95s,-50.692487,3.782,3.342,2458651.41,4.3198766,2.68,14340,15.2615,888.184,1520,644.3,7627,4.51,1.23
3477.01,402391147,PC,16h30m41.7s,247.673739,-65d13m44.01s,-65.228893,-1.675,-3.525,2458647.99,3.3614287,3.771,10780,14.3524,1216.53,1645,982.497,6165,4.22,1.39
3478.01,255909950,PC,17h14m38.61s,258.660861,-67d18m09.44s,-67.302622,6.399,-14.637,2458650.343,1.8285101,3.053,16730,19.8195,2446.58,1959,657.544,6078,4.13,1.53
3479.01,402219289,PC,14h40m29.62s,220.123399,-76d10m15.26s,-76.170905,-7.798,0.291,2458648.289,2.1968475,3.052,6040,11.5816,1311.16,1676,880.221,5636,4.1,1.47
348.01,70785910,PC,00h06m20.06s,1.583584,-30d20m11.01s,-30.336391,-5.809,-26.065,2459112.361,0.49346,1.79,1660,6.07416,19124.6,3276,607.923,5879,4.11,1.51
3480.01,254909777,PC,15h50m39.29s,237.663693,-43d07m16.98s,-43.121384,,,2458650.197,2.1301227,2.646,16130,,1062.41,1590,805.466,5830,,
3481.01,396316939,PC,14h09m23.06s,212.3461,-73d32m06.36s,-73.535099,-23.202,-11.495,2458648.07,4.9198255,2.16,3920,,97.7605,876,438.015,5055,,
3482.01,254629854,FP,15h46m10.24s,236.542661,-43d22m05.6s,-43.368223,-14.595,-18.508,2459359.547,0.9714298,1.251,1650,8.81333,2557.87,1981,492.34,6495,3.89,2.18
3483.01,395926728,PC,14h00m05.98s,210.024916,-77d54m41.66s,-77.911571,-18.592,-4.841,2458651.047,1.4466801,1.547,4430,12.4403,978.335,1558,884.446,5881,3.95,1.81
3484.01,221882319,APC,16h37m57.2s,249.488321,-58d46m49.59s,-58.780443,8.728,9.004,2458649.71,5.1904979,5.187,7570,16.0969,936.906,1541,534.304,6195,4,1.81
3485.01,394672497,PC,13h26m59.94s,201.749736,-73d35m39.29s,-73.594247,5.529,8.253,2459382.714,11.8413467,2.865,770,2.20757,18.0311,574,56.8792,4554,4.52,0.77
3486.01,221861843,PC,16h37m46.37s,249.443203,-59d18m18.39s,-59.305108,-25.274,-73.376,2458650.65,2.2177825,1.456,15020,10.2105,176.607,1015,154.715,4841,4.52,0.81
3487.01,301160638,APC,17h00m27.12s,255.113012,-67d46m51.71s,-67.781031,0.095,-4,2459378.988,16.0085751,4.452,14340,19.3218,150.886,976,173.108,5992,4.34939,1.08
3488.01,394570569,PC,13h24m41.94s,201.174749,-72d40m35.25s,-72.676459,-9.464,-7.66,2458641.671,6.9628431,4.4,1040,2.94249,318.206,1176,278.915,5727,4.5,0.95
3489.01,221785300,PC,16h35m39.54s,248.914759,-54d51m18.93s,-54.855257,-8.083,-27.177,2458651.937,3.7832209,3.582,12530,13.7338,443.386,1278,297.152,5266,4.21,1.23
349.01,382474101,APC,00h49m05.83s,12.274291,-52d02m47.5s,-52.046528,-7.4,-5.2,2458354.56,2.65221,3.791,10286.5,13.9745,2173.55,1902,216.661,6054,4.29,1.25
3490.01,394492339,PC,10h20m47.77s,155.199044,-78d49m55.28s,-78.832021,-19.963,12.486,2458643.585,9.1311059,2.567,35730,14.4744,31.7494,661,271.578,5198.2,4.63,0.75
3491.01,208719443,PC,16h21m04.18s,245.267413,-59d30m38s,-59.510555,-8.338,-6.273,2458647.804,2.4038861,3.637,31360,21.5587,1571.18,,377.32,5961,,1.21
3492.01,81077799,PC,11h06m32.8s,166.636671,-53d43m55.13s,-53.73198,-8.847,-2.115,2459323.745,9.2226358,5.011,3380,15.3135,311.425,1170,201.957,6332,3.7075,2.59
3493.01,203377303,PC,13h43m11.77s,205.799033,-22d35m07.6s,-22.585444,43.375,-72.227,2459313.045,16.323461,4.4079827,763.881507,3.3877095,93.9485855,794.0398727,96.7224,5860,4.29672,1.2115099
3494.01,165827520,PC,13h37m34.07s,204.391966,-37d11m00.45s,-37.183458,-206.489,-16.674,2459310.021,7.7507939,1.4457234,5442.398668,2.3091908,3.6230872,351.8758375,33.7173,3230,4.91717,0.307821
3495.01,272167060,PC,12h29m43.04s,187.429331,-58d14m24.47s,-58.24013,-12.4,9.143,2459330.334,8.4130146,2.452,390,3.97694,116.091,914,172.372,6529,3.99995,1.92
3496.01,448358913,PC,10h34m58.45s,158.743551,-52d46m39.38s,-52.777606,-10.873,2.478,2459329.672,1.5505443,1.414,660,8.39331,10073.9,2791,656.87,,,2.02
3497.01,21113347,KP,12h27m08.95s,186.787304,-48d58m42.28s,-48.978411,,,2459310.817,4.2180687,3.4569831,7739.974682,9.8679012,382.7111936,1128.073873,403.591,5780,4.438,1
3498.01,310294189,PC,12h20m33.19s,185.1383,-62d24m05.79s,-62.401609,-4.232,-30.494,2459338.605,4.8803685,6.5928419,6344.141178,7.935847,85.5413452,775.6463774,165.222,4562,4.54562,0.749705
3499.01,446370039,PC,10h23m11.36s,155.79732,-52d45m00.76s,-52.750212,-3.847,6.659,2459307.959,4.6001264,8.1516475,3840.323904,19.5358222,3113.358602,1905.140617,748.181,5695,3.45316,3.1233001
350.01,199731190,APC,01h25m10.09s,21.292047,-47d15m46.19s,-47.262831,11.019,26.953,2458355.903,2.51276,1.417,4449.3,6.21591,213.806,1065,341.681,5635,4.41,0.85
3500.01,443666343,PC,12h27m16.05s,186.816884,-29d49m58.79s,-29.832996,-58.419,-38.693,2459307.988,7.3510642,3.8475431,1314.709496,3.996537,175.4529921,928.2392842,195.884,5406,4.32992,1.0980901
3501.01,98957720,APC,12h04m00.19s,181.000805,-28d19m31.25s,-28.325347,-42.517,-3.516,2459313.472,15.3492551,2.9340007,23822.89819,18.7361485,73.8735981,747.7252776,206.21,5782.5,3.92,1.00249
3502.01,452281203,PC,11h36m10.35s,174.043143,-56d37m27.03s,-56.624175,-14.269,0.722,2459307.389,3.4462899,1.5251339,4373.381517,15.0292201,2682.537497,1835.507654,627.463,7853,4.33241,1.5443701
3503.01,459850897,PC,10h54m51.47s,163.714472,-58d34m09.43s,-58.569285,-14.116,-1.451,2459307.63,1.1886099,1.9621031,2522.089647,9.3225123,18169.25232,2961.106404,456.891,8405,4.25145,1.78789
3504.01,117689799,APC,20h02m56.4s,300.735006,+24d26m06.49s,24.435135,4.563,-10.646,2458706.275,2.1571377,2.16,18850,14.4936,690.605,1428,299.999,5863,4.42,1.05
3505.01,390988385,PC,19h48m10.43s,297.043476,+18d41m56.09s,18.698914,2,1.7,2458709.105,2.9174252,1.673,3330,8.06456,357.955,,373.477,6220,,1.34
3506.01,102159710,PC,19h56m53.81s,299.224223,+31d25m21.76s,31.42271,-3.317,-13.306,2458704.135,4.4983204,2.949,10000,12.4633,265.059,1124,528.922,5554,4.28,1.18
3507.01,86451883,FP,19h54m14.71s,298.561279,+32d25m32.58s,32.425717,-1.004,-23.111,2458708.664,1.7561019,2.858,11010,8.43478,1012.39,1571,378.906,4896,4.52,0.81
3508.01,278968371,FP,19h20m18.97s,290.079022,+21d22m17.31s,21.371475,-5.342,-1.476,2458707.692,1.2997811,2.35,7140,13.6803,3036.53,2068,535.034,6053,4.08,1.61
3509.01,244912396,PC,20h08m47.22s,302.196738,+25d27m13.23s,25.453674,-3.948,-4.584,2458704.844,5.1098975,4.51,17180,,266.844,1125,1017.59,4916,,
351.01,228381868,KP,23h50m19.36s,357.580647,-17d04m39.34s,-17.077595,28.016,-3.212,2458356.674,6.9303037,4.1159579,5479.728784,13.203704,545.1587254,1232.3966,602.236,5570.3,3.93,1.77738
3510.01,57753734,PC,19h45m24.96s,296.354017,+30d46m47.88s,30.779967,9.725,-1.234,2458709.208,2.8729345,2.663,11760,11.9025,615.874,1387,518.905,5752,4.37,1.1
3511.01,416368336,PC,19h09m06.03s,287.275134,+28d21m45.48s,28.362632,-21.586,-7.008,2458709.853,1.0851937,0.515,17390,22.7823,72.6871,813,427.611,4670,4.32,0.99
3512.01,40779013,FP,19h33m55.24s,293.480154,+34d34m25.47s,34.573742,,,2458708.892,1.7113115,1.562,9840,,1522.7,1740,611.126,6845.2,,
3513.01,244487927,PC,20h04m53.93s,301.224694,+25d00m34.69s,25.009637,9.166,-26.299,2458708.352,2.9845019,2.629,4960,15.4097,1999.83,1863,,7717.5,,2.14
3514.01,1870990135,PC,19h42m13.63s,295.556776,+32d36m50.76s,32.614099,5.939,13.712,2458708.55,1.5052542,1.299,24440,14.3666,435.854,1272,413.169,5623,4.54,0.89
3515.01,198725468,PC,18h58m03.23s,284.513463,+28d56m16.33s,28.93787,0,-6.3,2458710.109,3.0407351,3.564,5120,9.38422,1048.34,,508.733,5814.1,,1.3
3516.01,30254887,PC,19h15m53.7s,288.973752,+30d36m32.97s,30.609158,-1.072,-5.028,2458708.97,2.5016871,1.541,3540,10.2148,622.846,1391,378.28,5823,4.06,1.58
3517.01,123007594,PC,18h34m49.24s,278.705159,+44d45m31.7s,44.758806,-14.434,-21.917,2458704.595,3.3691463,2.744,12740,13.5263,451.432,1284,775.36,5727,4.3,1.18
3518.01,1712954983,PC,19h15m05.76s,288.773993,+30d47m07.7s,30.785472,-7.909,18.966,2458710.181,2.9661661,2.068,19190,16.476,263.25,1122,7470.05,5436,,1.17
3519.01,417129824,PC,20h32m18.72s,308.077998,+21d20m42.25s,21.34507,2.567,-5.556,2458705.477,3.5000546,3.857,6020,13.128,1136.68,1617,618.938,5870,4.01,1.69
352.01,47423120,APC,22h48m16.21s,342.067547,-24d50m19.27s,-24.838685,9.592,-20.271,2458356.83,11.6235,2.783,44708.7,20.7208,31.7369,661,183.391,5518,4.34,0.89
3520.01,120101789,PC,18h56m20.15s,284.083969,+38d35m05.53s,38.584869,5.765,9.5,2458709.339,3.0098815,3.093,9270,14.062,983.461,1560,966.909,5984,4.15,1.46
3521.01,429036977,PC,21h07m45.54s,316.939742,+31d46m51.42s,31.780951,0.118,2.633,2458731.17,3.2448913,1.43,10720,,415.682,1257,761.867,5757.3,,
3522.01,106224627,PC,20h04m19.1s,301.079595,+34d23m55.68s,34.398801,-5.288,-6.038,2458731.3,3.3422985,1.918,14420,10.9529,165.15,998,383.487,5285,4.48,0.9
3523.01,417047499,PC,20h17m08.03s,304.283458,+42d54m23.52s,42.906534,0.661,-11.592,2458730.497,2.3050165,3.53,11260,17.038,2652.34,1999,645.294,6562,4.18,1.58
3524.01,106224626,FP,20h04m18.91s,301.078777,+34d23m52.83s,34.398008,-5.199,-5.857,2458731.299,3.3418892,2.084,24860,13.4003,123.578,928,380.532,4874,4.53,0.8
3525.01,373576942,FP,21h21m42.71s,320.427977,+37d49m22.2s,37.822833,-4.599,-11.514,2458731.568,0.8912218,1.846,9160,15.1782,4445.59,2274,891.899,6245,4.12,1.59
3526.01,89876424,FP,20h06m05s,301.520846,+34d18m55.27s,34.315352,-1.741,-5.531,2458733.088,1.5380702,2.226,8770,18.9812,1996.94,1862,1277.4,6125,3.87,2.06
3527.01,355748785,PC,20h01m03.25s,300.263522,+40d34m37.83s,40.577175,-0.86,-5.666,2458733.412,1.7555273,1.578,5170,18.3838,684.794,1425,974.576,5889,3.71,2.4
3528.01,67247610,PC,20h47m26.94s,311.862231,+37d07m04.2s,37.117833,,,2458731.528,1.9747982,1.556,11780,,79.089,830,,3633.7,,
3529.01,326203952,PC,21h52m14.34s,328.059766,+27d36m26.17s,27.60727,5.966,3.871,2458729.109,2.5858774,2.697,15650,15.453,772.453,1468,603.925,5770,,1.2
353.01,100099031,PC,01h37m05.37s,24.272371,-46d56m43.23s,-46.945342,-0.214,-1.979,2459088.398,1.2979434,2.4251926,10596.06959,39.1529228,1915.91219,1687.382924,1367.8,4965,,2.63993
3530.01,64214215,APC,20h36m20.07s,309.083635,+38d54m59.24s,38.916455,-0.582,-2.352,2458732.545,1.3570772,1.101,2300,,12995.4,2974,897.453,12679,,
3531.01,316038054,APC,21h25m30.6s,321.377492,+55d43m22.57s,55.722936,-17.395,-15.802,2458731.875,3.8097432,4.333,13480,19.0102,1789.52,1811,360.072,6674,4.19,1.59
3532.01,42484503,PC,20h09m17.98s,302.324919,+39d07m13.95s,39.120541,5.119,3.157,2458733.636,2.4562334,1.979,9360,,243.145,1100,,4908.5,,
3533.01,313408643,PC,20h34m15.05s,308.562722,+35d23m42.2s,35.395056,,,2458727.428,4.3170096,2.879,9700,,212.563,1063,,5276.4,,
3534.01,27916356,KP,19h47m20.94s,296.837248,+48d14m23.89s,48.239969,0.961,8.429,2459421.605,3.2352142,3.5743559,10172.0896,13.5843387,843.5303993,1374.500601,587.039,5613,4.2,1.3147399
3535.01,304514922,PC,21h02m33.13s,315.638041,+41d55m23.5s,41.923195,3.343,4.074,2458731.331,1.9122976,2.491,9910,,,,748.729,,,
3536.01,27844066,FP,19h45m39.44s,296.414319,+51d09m43.1s,51.161973,-8.265,-5.897,2458732.821,1.8532983,1.197,10790,,480.295,1304,777.748,6292.8,,
3537.01,294599100,PC,20h09m08.24s,302.284347,+49d09m17.55s,49.154874,18.728,-12.158,2458733.583,5.6143398,1.571,15300,20.3374,143.045,963,449.327,5848,4.41,1.07
3538.01,27459498,PC,19h41m18.76s,295.328172,+48d09m45.56s,48.162655,-2.654,-12.971,2458719.186,7.3065193,3.057,8170,14.3139,186.439,1029,999.475,6353,4.14,1.58
3539.01,294594423,PC,20h08m18.89s,302.078689,+48d11m54.98s,48.198605,-10.675,-6.284,2458721.923,6.0993988,3.262,13670,13.1823,266.815,1125,649.212,6255,4.44,1.11
354.01,100097716,APC,01h36m11.49s,24.047859,-42d18m13.34s,-42.303706,24.819,14.274,2459089.427,3.0002724,1.8146446,9031.119833,20.9378563,1168.319658,1491.111675,366.824,5767,4.15,1.41243
3540.01,17865622,PC,21h55m38.73s,328.911371,+28d10m46.2s,28.1795,8.41,2.65,2458731.622,3.119885,1.464,8630,11.0726,256.073,1114,,6011.2,,1.13
3541.01,291147951,PC,20h40m29.12s,310.121327,+25d20m12.82s,25.336895,-5.184,-12.058,2458731.098,2.531951,2.575,8850,10.8888,842.563,1500,721.677,5854,4.36,1.13
3542.01,16187321,APC,20h29m30.47s,307.376941,+36d58m14.5s,36.970694,-11.357,-23.555,2458729.233,4.2021156,2.786,9380,14.3142,651.182,1407,503.905,6702,4.29,1.42
3543.01,275887811,PC,20h20m33.85s,305.141062,+42d53m37.21s,42.89367,-3.339,-6.856,2458726.652,6.4817847,2.954,11330,22.17,730.239,,755.648,7849,,1.99
3544.01,15460993,PC,21h32m49.35s,323.205605,+26d50m46.09s,26.846137,-5.87,-5.367,2458729.485,2.2025898,1.908,12060,,744.919,1455,496.773,5276.4,,
3545.01,274641986,PC,20h05m15.46s,301.314408,+37d20m59.29s,37.349804,7.384,2.215,2458730.711,3.1874719,2.998,10060,16.6973,1087.14,1599,567.193,6578,4.14,1.64
3546.01,13424053,PC,20h22m04.16s,305.517342,+41d15m18.2s,41.255055,3.976,-0.278,2458730.236,5.2013369,3.065,6380,10.3443,341.56,1197,500.216,6111,4.29,1.27
3547.01,274075364,PC,20h19m03.62s,304.765094,+39d35m44.07s,39.595575,-7.194,3.269,2458727.091,4.1640957,1.602,12440,15.8327,66.2566,794,644.514,5145,4.12,1.34
3548.01,271167979,FP,19h38m13.92s,294.557985,+47d46m59.26s,47.783127,11.27,20.887,2458733.08,0.3093954,0.442,7680,15.7244,1703.73,1789,287.244,4769,4.59,0.73
3549.01,269269740,PC,19h59m29.37s,299.872379,+45d29m58.53s,45.499591,-5.78,-1.515,2458732.187,1.8640574,3.46,3520,12.411,18919.5,3267,769.611,6527.4,4.18,1.57
355.01,183593642,PC,01h11m33.17s,17.888208,-36d42m32.83s,-36.709119,35.519,-4.763,2459088.427,1.0373367,0.8441183,1129.090225,4.6048142,4759.487489,2118.408923,313.032,6049,4.25,1.3164999
3550.01,248058363,PC,21h41m31.96s,325.383163,+29d54m48.82s,29.91356,-7.121,-7.345,2458732.214,1.1241426,1.229,1350,7.71403,3325.56,2115,632.507,7786.1,4.08,2.06
3551.01,247283596,PC,20h58m02.62s,314.510904,+25d32m25.45s,25.540404,-11.743,-14.022,2458732.965,3.1930364,4.003,3980,14.0706,1874.61,1833,680.464,6417,3.85,2.24
3552.01,247283054,PC,20h58m10.88s,314.545327,+25d53m54.49s,25.898469,13.579,4.387,2458732.728,0.9285214,0.965,2470,13.5803,1150.33,1622,885.672,6123,3.74,2.42
3553.01,239628993,PC,21h42m24.91s,325.603811,+29d52m09.75s,29.869375,17.6,-12.6,2458730.922,1.9408546,1.518,5480,11.077,716.795,,398.925,6497.2,,1.46
3554.01,239585909,PC,21h25m55.91s,321.482979,+34d25m28.5s,34.424583,0.464,-1.585,2458732.198,1.6130456,1.53,11910,,484.131,1306,,5359.2,,
3555.01,233415701,PC,20h08m59.32s,302.24715,+56d30m29.4s,56.508168,,,2458726.166,5.2710696,4.242,19200,10.1495,481.427,1304,798.449,5947.6,,0.73
3556.01,230840853,PC,20h50m08.86s,312.536937,+29d59m00.66s,29.983516,-1.118,-0.454,2458728.164,4.1184449,2.465,15320,18.5376,389.574,1237,795.26,6374,4.19,1.5
3557.01,271042173,FP,19h37m57.1s,294.487932,+46d00m07.74s,46.002151,-17.71,-20.804,2458733.141,0.476873,1.135,1930,16.2032,5402.97,2388,447.387,5877,,3.57
3558.01,195750008,PC,20h58m18.52s,314.577184,+36d26m26.49s,36.440693,6.816,-6.981,2458732.975,2.5677892,2.032,12080,14.5702,490.105,1310,772.831,5866,4.21,1.34
3559.01,184468386,PC,19h45m31.53s,296.381383,+39d57m35.73s,39.959925,0.331,0.076,2458728.759,2.5411496,1.629,6480,13.9494,2248.53,1918,813.322,9339,4.41,1.6
356.01,369336146,PC,00h24m16.81s,6.070055,-37d13m19.33s,-37.222035,19.981,8.935,2458358.038,5.76946,3.566,3830,10.469,269.636,1128,835.557,5499,4.01,1.6
3560.01,184295571,PC,19h44m15.24s,296.063483,+40d18m30.85s,40.30857,6.406,1.632,2458732.072,1.9803329,2.898,1550,5.06491,2683.77,2005,297.852,6381,4.32,1.29
3561.01,172754786,PC,19h59m14.4s,299.809982,+38d23m37.15s,38.393653,-3.035,-7.855,2458726.839,4.127669,2.841,19780,20.2925,1091.97,1601,1067.6,7795,4.39,1.44
3562.01,193708920,FP,20h25m01.5s,306.256232,+46d55m23.15s,46.923098,14.763,42.064,2458732.454,1.3298469,3.007,2190,6.98364,32313,3735,289.309,5791.1,4.69,0.81
3563.01,169461816,KP,19h49m48.9s,297.45374,+41d00m39.67s,41.011019,3.041,2.598,2458729.196,17.8739396,7.328,8930,14.3067,233.585,1089,399.398,6779.2,4.25,1.49
